,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Joshua King,7.0,no NOR,FW,29-239,52,11,10,1,0,0,0,0,0,0,0,0,0,9,0,0
1,Cucho,29.0,co COL,"LM,FW",22-144,38,16,14,2,0,0,0,2,0,0,0,0,0,9,0,0
2,Emmanuel Dennis,25.0,ng NGA,"LM,FW,CM",23-300,90,27,21,6,0,0,0,2,1,5,0,2,0,16,0,1
3,Juraj Kucka,33.0,sk SVK,CM,34-197,90,17,16,1,0,0,0,1,0,1,0,1,0,12,0,1
4,Moussa Sissoko,19.0,fr FRA,"CM,DM",32-026,90,35,33,2,1,0,0,2,1,0,0,0,0,25,0,1
5,Ismaila Sarr,23.0,sn SEN,RM,23-198,90,29,29,0,0,0,0,5,0,0,0,0,0,18,0,4
6,Oghenekaro Etebo,4.0,ng NGA,DM,25-306,76,33,32,1,1,0,1,1,0,0,0,0,0,32,0,0
7,Ken Sema,12.0,se SWE,LM,27-346,14,7,7,0,0,0,0,1,0,0,0,0,0,2,0,2
8,Danny Rose,3.0,eng ENG,LB,31-071,90,57,37,19,6,1,1,3,13,0,0,0,0,41,1,1
9,Francisco Sierralta,31.0,cl CHI,CB,24-128,90,53,52,1,1,0,0,0,0,0,0,0,0,52,0,1
10,William Troost-Ekong,5.0,ng NGA,CB,28-010,90,62,59,3,3,0,3,0,0,0,0,0,0,56,0,0
11,Jeremy Ngakia,2.0,eng ENG,RB,21-004,90,35,29,6,1,0,0,1,5,0,0,0,0,29,0,1
12,Daniel Bachmann,26.0,at AUT,GK,27-064,90,36,24,12,2,0,0,0,0,0,0,0,0,34,0,0
13,13 Players,,,,,990,418,363,54,15,1,5,18,20,6,0,3,0,335,1,12
