,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Joshua King,7.0,no NOR,FW,29-239,52,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1,Cucho,29.0,co COL,"LM,FW",22-144,38,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
2,Emmanuel Dennis,25.0,ng NGA,"LM,FW,CM",23-300,90,3,2,2,1,0,1,5,20.0,4,1,0,1,1,4,0,0
3,Juraj Kucka,33.0,sk SVK,CM,34-197,90,5,2,2,3,0,4,7,57.1,3,1,1,0,2,7,1,0
4,Moussa Sissoko,19.0,fr FRA,"CM,DM",32-026,90,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0
5,Ismaila Sarr,23.0,sn SEN,RM,23-198,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
6,Oghenekaro Etebo,4.0,ng NGA,DM,25-306,76,5,4,2,3,0,2,4,50.0,2,0,0,0,0,5,1,0
7,Ken Sema,12.0,se SWE,LM,27-346,14,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
8,Danny Rose,3.0,eng ENG,LB,31-071,90,1,1,1,0,0,1,4,25.0,3,1,1,0,3,4,2,0
9,Francisco Sierralta,31.0,cl CHI,CB,24-128,90,2,1,2,0,0,2,3,66.7,1,1,0,1,0,2,8,0
10,William Troost-Ekong,5.0,ng NGA,CB,28-010,90,1,0,1,0,0,1,1,100.0,0,1,1,0,0,1,3,0
11,Jeremy Ngakia,2.0,eng ENG,RB,21-004,90,1,0,1,0,0,0,3,0.0,3,0,0,0,1,2,6,0
12,Daniel Bachmann,26.0,at AUT,GK,27-064,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
13,13 Players,,,,,990,20,11,13,7,0,11,30,36.7,19,5,3,2,8,28,23,0
