,num,joueur
0,,Adel Taarabt
1,,Ryan Nelsen
2,,Alejandro Faurlín
3,,Djibril Cissé
4,,Fábio
5,,Clint Hill
6,,Stéphane Mbia
7,,Jamie Mackie
8,,Anton Ferdinand
9,,
10,,Brian Murphy
