,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Chris Wood,39.0,nz NZL,FW,31-045,74,6,13,46.2,72,22,3,7,42.9,2,5,40.0,0,0,,0,0.0,0.0,1,2,0,0,2
1,Sam Surridge,16.0,eng ENG,FW,24-177,16,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2,Brennan Johnson,20.0,wls WAL,FW,21-243,90,17,28,60.7,331,66,6,11,54.5,8,14,57.1,3,3,100.0,1,0.9,0.1,2,1,3,1,4
3,Morgan Gibbs-White,10.0,eng ENG,AM,22-359,90,32,52,61.5,498,182,18,22,81.8,6,11,54.5,6,15,40.0,0,0.5,0.6,7,1,1,0,5
4,Orel Mangala,5.0,be BEL,LM,24-309,59,24,30,80.0,379,69,15,15,100.0,7,8,87.5,2,4,50.0,0,0.0,0.0,1,3,0,0,3
5,Gustavo Scarpa,31.0,br BRA,LM,29-016,31,18,24,75.0,456,196,4,4,100.0,10,12,83.3,4,7,57.1,0,0.0,0.0,1,5,0,0,5
6,Remo Freuler,23.0,ch SUI,"RM,CM",30-281,90,47,51,92.2,782,193,28,29,96.6,15,16,93.8,4,5,80.0,0,0.0,0.1,0,2,1,1,5
7,Ryan Yates,22.0,eng ENG,RM,25-061,44,14,17,82.4,278,57,5,7,71.4,8,8,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1
8,Danilo,28.0,br BRA,CM,21-267,46,21,23,91.3,411,98,7,7,100.0,10,12,83.3,3,3,100.0,0,0.0,0.0,1,3,0,0,1
9,Renan Lodi,32.0,br BRA,LB,24-288,90,42,55,76.4,774,245,17,19,89.5,20,22,90.9,4,12,33.3,0,0.0,0.1,0,1,3,2,2
10,Willy Boly,30.0,ci CIV,CB,31-352,74,43,51,84.3,840,371,14,16,87.5,26,29,89.7,3,6,50.0,0,0.0,0.0,0,2,0,0,3
11,Scott McKenna,26.0,sct SCO,CB,26-070,16,14,17,82.4,340,115,3,5,60.0,7,8,87.5,4,4,100.0,0,0.0,0.0,0,0,0,0,0
12,Joe Worrall,4.0,eng ENG,CB,26-011,90,67,84,79.8,1635,616,13,16,81.3,31,35,88.6,23,28,82.1,0,0.0,0.0,0,9,0,0,8
13,Serge Aurier,24.0,ci CIV,RB,30-028,74,35,57,61.4,532,196,18,28,64.3,14,22,63.6,2,4,50.0,0,0.3,0.2,2,5,1,0,9
14,Neco Williams,7.0,wls WAL,RB,21-283,16,6,7,85.7,79,9,4,4,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1
15,Wayne Hennessey,13.0,wls WAL,GK,35-362,90,30,31,96.8,812,567,3,3,100.0,20,20,100.0,7,8,87.5,0,0.0,0.0,0,1,0,0,0
16,16 Players,,,,,990,416,541,76.9,8219,3002,158,194,81.4,186,224,83.0,66,101,65.3,1,1.7,1.1,15,35,9,4,49
