,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
12,2018-11-03,15:00 ,Premier League,Matchweek 11,Sat,Home,W,3,1,Brighton,2.0,0.5,61,"38,966",Séamus Coleman,4-2-3-1,David Coote,https://fbref.com/en/matches/86e1f618/Everton-Brighton-and-Hove-Albion-November-3-2018-Premier-League,
13,2018-11-11,14:15 ,Premier League,Matchweek 12,Sun,Away,D,0,0,Chelsea,0.3,1.2,32,"40,345",Séamus Coleman,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/ea236312/Chelsea-Everton-November-11-2018-Premier-League,
14,2018-11-24,15:00 ,Premier League,Matchweek 13,Sat,Home,W,1,0,Cardiff City,2.1,1.0,70,"39,139",Séamus Coleman,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/792b0e13/Everton-Cardiff-City-November-24-2018-Premier-League,
15,2018-12-02,16:15 ,Premier League,Matchweek 14,Sun,Away,L,0,1,Liverpool,1.1,2.9,42,"51,756",Séamus Coleman,4-4-1-1,Chris Kavanagh,https://fbref.com/en/matches/1f2c2385/Merseyside-Derby-Liverpool-Everton-December-2-2018-Premier-League,
16,2018-12-05,19:45 ,Premier League,Matchweek 15,Wed,Home,D,1,1,Newcastle Utd,1.8,1.5,75,"39,350",Séamus Coleman,4-2-3-1,Lee Mason,https://fbref.com/en/matches/eda94231/Everton-Newcastle-United-December-5-2018-Premier-League,
17,2018-12-10,20:00 ,Premier League,Matchweek 16,Mon,Home,D,2,2,Watford,1.7,1.7,56,"38,400",Séamus Coleman,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/e05a45bf/Everton-Watford-December-10-2018-Premier-League,
18,2018-12-15,12:30 ,Premier League,Matchweek 17,Sat,Away,L,1,3,Manchester City,1.5,1.7,33,"54,173",Séamus Coleman,5-4-1,Craig Pawson,https://fbref.com/en/matches/53e034c9/Manchester-City-Everton-December-15-2018-Premier-League,
19,2018-12-23,16:00 ,Premier League,Matchweek 18,Sun,Home,L,2,6,Tottenham,0.9,2.0,42,"39,319",Séamus Coleman,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/31157c7c/Everton-Tottenham-Hotspur-December-23-2018-Premier-League,
20,2018-12-26,15:00 ,Premier League,Matchweek 19,Wed,Away,W,5,1,Burnley,1.5,2.0,51,"21,484",Séamus Coleman,3-4-3,Michael Oliver,https://fbref.com/en/matches/146ab8f3/Burnley-Everton-December-26-2018-Premier-League,
21,2018-12-29,15:00 ,Premier League,Matchweek 20,Sat,Away,L,0,1,Brighton,0.7,1.1,54,"30,597",Séamus Coleman,3-4-3,Andy Madley,https://fbref.com/en/matches/52202784/Brighton-and-Hove-Albion-Everton-December-29-2018-Premier-League,
22,2019-01-01,12:30 ,Premier League,Matchweek 21,Tue,Home,L,0,1,Leicester City,1.0,0.6,59,"39,052",Gylfi Sigurðsson,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/6cbc15a7/Everton-Leicester-City-January-1-2019-Premier-League,
24,2019-01-13,14:15 ,Premier League,Matchweek 22,Sun,Home,W,2,0,Bournemouth,1.0,1.9,51,"38,113",Séamus Coleman,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/be4ed705/Everton-Bournemouth-January-13-2019-Premier-League,
25,2019-01-19,15:00 ,Premier League,Matchweek 23,Sat,Away,L,1,2,Southampton,0.9,0.7,61,"29,989",Séamus Coleman,4-2-3-1,Graham Scott,https://fbref.com/en/matches/88a05211/Southampton-Everton-January-19-2019-Premier-League,
27,2019-01-29,19:45 ,Premier League,Matchweek 24,Tue,Away,W,1,0,Huddersfield,1.1,0.7,42,"23,699",Leighton Baines,4-1-4-1,Stuart Attwell,https://fbref.com/en/matches/7040b46b/Huddersfield-Town-Everton-January-29-2019-Premier-League,
28,2019-02-02,15:00 ,Premier League,Matchweek 25,Sat,Home,L,1,3,Wolves,1.2,1.4,64,"39,380",Leighton Baines,4-1-4-1,Lee Mason,https://fbref.com/en/matches/34c9e9bf/Everton-Wolverhampton-Wanderers-February-2-2019-Premier-League,
29,2019-02-06,19:45 ,Premier League,Matchweek 27,Wed,Home,L,0,2,Manchester City,0.1,2.2,39,"39,322",Tom Davies,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/24faf054/Everton-Manchester-City-February-6-2019-Premier-League,
30,2019-02-09,15:00 ,Premier League,Matchweek 26,Sat,Away,L,0,1,Watford,0.7,1.3,56,"20,333",Tom Davies,4-2-3-1,Lee Probert,https://fbref.com/en/matches/541f34a4/Watford-Everton-February-9-2019-Premier-League,
31,2019-02-26,19:45 ,Premier League,Matchweek 28,Tue,Away,W,3,0,Cardiff City,1.0,0.3,66,"31,849",Phil Jagielka,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/258dd575/Cardiff-City-Everton-February-26-2019-Premier-League,
32,2019-03-03,16:15 ,Premier League,Matchweek 29,Sun,Home,D,0,0,Liverpool,0.3,1.1,43,"39,335",Séamus Coleman,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/edc35bc3/Merseyside-Derby-Everton-Liverpool-March-3-2019-Premier-League,
33,2019-03-09,15:00 ,Premier League,Matchweek 30,Sat,Away,L,2,3,Newcastle Utd,1.1,2.4,55,"52,242",Gylfi Sigurðsson,4-2-3-1,Lee Mason,https://fbref.com/en/matches/09e7b1a1/Newcastle-United-Everton-March-9-2019-Premier-League,
34,2019-03-17,16:30 ,Premier League,Matchweek 31,Sun,Home,W,2,0,Chelsea,2.3,1.4,33,"39,356",Séamus Coleman,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/537717fa/Everton-Chelsea-March-17-2019-Premier-League,
35,2019-03-30,17:30 ,Premier League,Matchweek 32,Sat,Away,W,2,0,West Ham,1.8,0.1,51,"59,988",Séamus Coleman,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/7971b1a6/West-Ham-United-Everton-March-30-2019-Premier-League,
36,2019-04-07,14:05 ,Premier League,Matchweek 33,Sun,Home,W,1,0,Arsenal,2.4,0.3,43,"39,400",Phil Jagielka,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/2da6911d/Everton-Arsenal-April-7-2019-Premier-League,
37,2019-04-13,15:00 ,Premier League,Matchweek 34,Sat,Away,L,0,2,Fulham,1.1,1.5,59,"24,971",Phil Jagielka,4-2-3-1,Lee Probert,https://fbref.com/en/matches/a47ecafe/Fulham-Everton-April-13-2019-Premier-League,
38,2019-04-21,13:30 ,Premier League,Matchweek 35,Sun,Home,W,4,0,Manchester Utd,1.6,0.3,48,"39,395",Séamus Coleman,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/225a548e/Everton-Manchester-United-April-21-2019-Premier-League,
39,2019-04-27,15:00 ,Premier League,Matchweek 36,Sat,Away,D,0,0,Crystal Palace,1.5,0.3,63,"25,789",Séamus Coleman,4-2-3-1,Lee Mason,https://fbref.com/en/matches/e95d670d/Crystal-Palace-Everton-April-27-2019-Premier-League,
40,2019-05-03,20:00 ,Premier League,Matchweek 37,Fri,Home,W,2,0,Burnley,1.7,0.3,59,"39,303",Séamus Coleman,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/f9a6ed1d/Everton-Burnley-May-3-2019-Premier-League,
41,2019-05-12,15:00 ,Premier League,Matchweek 38,Sun,Away,D,2,2,Tottenham,2.0,0.6,45,"60,124",Gylfi Sigurðsson,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/5713b7fd/Tottenham-Hotspur-Everton-May-12-2019-Premier-League,
