,num,joueur
0,,Adam Federici
1,,Kaspars Gorkšs
2,,Nicky Shorey
3,,Jay Tabb
4,,Noel Hunt
5,,Garath McCleary
6,,Mikele Leigertwood
7,,Chris Gunter
8,,Jobi McAnuff
9,,Sean Morrison
10,,Jason Roberts
