,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Marcus Rashford,10.0,eng ENG,FW,24-170,90,17,11,6,0,0,0,0,2,0,0,0,0,12,0,1
1,Anthony Elanga,36.0,se SWE,"AM,RW",19-357,83,23,23,0,0,0,0,2,0,0,0,0,0,16,0,1
2,Hannibal Mejbri,46.0,tn TUN,RW,19-088,7,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1
3,Bruno Fernandes,18.0,pt POR,"LM,CM,AM",27-223,90,48,42,6,3,1,0,3,0,2,0,2,0,33,0,2
4,Nemanja Matić,31.0,rs SRB,CM,33-261,90,42,41,0,0,0,0,1,0,0,0,0,0,33,1,1
5,Paul Pogba,6.0,fr FRA,CM,29-035,9,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
6,Jesse Lingard,14.0,eng ENG,"RM,AM",29-125,81,17,17,0,0,1,0,0,0,0,0,0,0,13,0,1
7,Diogo Dalot,20.0,pt POR,"RB,WB",23-032,90,42,38,4,0,0,0,0,4,0,0,0,0,21,0,0
8,Aaron Wan-Bissaka,29.0,eng ENG,"LB,WB",24-144,90,41,35,6,0,0,0,0,6,0,0,0,0,35,0,2
9,Harry Maguire,5.0,eng ENG,CB,29-045,90,39,38,1,1,0,0,0,0,0,0,0,0,31,0,2
10,Phil Jones,4.0,eng ENG,CB,30-057,45,17,17,0,0,0,0,0,0,0,0,0,0,14,0,1
11,Jadon Sancho,25.0,eng ENG,LW,22-025,45,25,24,0,0,0,0,0,0,0,0,0,0,21,1,0
12,Victor Lindelöf,2.0,se SWE,CB,27-276,90,34,34,0,0,1,0,0,0,0,0,0,0,28,0,0
13,David de Gea,1.0,es ESP,GK,31-163,90,24,17,7,2,0,0,0,0,0,0,0,0,14,0,0
14,14 Players,,,,,990,379,347,30,6,3,0,6,12,2,0,2,0,278,2,12
