,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Nathan Tella,23.0,ng NGA,FW,21-317,69,14,14,0,0,0,0,0,0,0,0,0,0,13,0,0
1,Nathan Redmond,11.0,eng ENG,FW,27-073,21,10,8,2,0,0,0,0,0,0,0,0,0,7,0,0
2,Che Adams,10.0,sct SCO,FW,24-309,45,11,10,0,0,0,0,1,0,0,0,0,0,7,1,0
3,Danny Ings,9.0,eng ENG,FW,28-299,45,17,17,0,0,0,0,0,0,0,0,0,0,15,0,0
4,Moussa Djenepo,12.0,ml MLI,LM,22-337,90,19,15,4,0,0,0,1,4,0,0,0,0,17,0,0
5,Stuart Armstrong,17.0,sct SCO,"CM,RM",29-049,90,48,48,0,0,0,0,0,0,0,0,0,0,39,0,2
6,James Ward-Prowse,8.0,eng ENG,CM,26-198,90,56,45,11,6,0,2,10,0,4,0,4,0,42,0,0
7,Theo Walcott,32.0,eng ENG,RM,32-063,77,21,21,0,0,0,0,3,0,0,0,0,0,14,0,1
8,Ibrahima Diallo,27.0,fr FRA,CM,22-071,13,16,16,0,0,0,0,0,0,0,0,0,0,16,0,0
9,Mohammed Salisu,22.0,gh GHA,LB,22-031,90,23,23,0,0,0,0,0,0,0,0,0,0,19,0,1
10,Jannik Vestergaard,4.0,dk DEN,CB,28-288,90,59,58,0,0,0,0,0,0,0,0,0,0,43,1,1
11,Jack Stephens,5.0,eng ENG,CB,27-111,90,55,53,2,2,0,0,0,0,0,0,0,0,46,0,0
12,Kyle Walker-Peters,2.0,eng ENG,RB,24-035,90,55,37,18,1,0,0,1,17,0,0,0,0,43,0,1
13,Alex McCarthy,1.0,eng ENG,GK,31-166,90,33,23,10,3,0,0,0,0,0,0,0,0,27,0,0
14,14 Players,,,,,990,437,388,47,12,0,2,16,21,4,0,4,0,348,2,6
