,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Dominic Solanke,9.0,eng ENG,"AM,FW",25-221,90,26,23,3,0,0,0,3,1,0,0,0,0,17,0,1
1,Philip Billing,29.0,dk DEN,"CM,AM",26-316,90,66,63,3,1,0,1,3,2,0,0,0,0,53,0,0
2,Ryan Christie,10.0,sct SCO,AM,28-060,60,31,27,4,0,0,1,6,1,3,1,2,0,25,0,0
3,Dango Ouattara,11.0,bf BFA,AM,21-071,30,9,8,1,0,0,0,0,1,0,0,0,0,6,0,0
4,Jefferson Lerma,8.0,co COL,CM,28-180,74,81,79,2,1,0,1,1,1,0,0,0,0,74,0,0
5,Lewis Cook,4.0,eng ENG,CM,26-079,16,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
6,Joe Rothwell,14.0,eng ENG,CM,28-102,45,43,38,5,1,1,0,2,0,2,2,0,0,40,0,0
7,Kieffer Moore,21.0,wls WAL,FW,30-258,45,16,15,1,0,0,0,0,0,0,0,0,0,14,0,0
8,Marcus Tavernier,16.0,eng ENG,WB,24-032,90,69,63,6,1,0,0,8,4,1,0,1,0,55,0,2
9,Adam Smith,15.0,eng ENG,WB,31-359,60,31,27,4,1,0,0,3,3,0,0,0,0,25,0,0
10,Jaidon Anthony,32.0,eng ENG,WB,23-143,30,19,15,4,0,0,0,5,2,2,1,1,0,13,0,0
11,Lloyd Kelly,5.0,eng ENG,CB,24-199,60,58,51,7,2,0,0,1,5,0,0,0,0,51,0,3
12,Matías Viña,18.0,uy URU,CB,25-165,30,23,19,4,1,0,0,0,3,0,0,0,0,20,0,1
13,Chris Mepham,6.0,wls WAL,CB,25-169,90,90,88,2,2,0,1,0,0,0,0,0,0,86,0,0
14,Jack Stephens,3.0,eng ENG,CB,29-086,90,112,111,1,0,0,2,0,1,0,0,0,0,97,0,0
15,Neto,13.0,br BRA,GK,33-278,90,25,20,5,1,0,0,0,0,0,0,0,0,20,0,0
16,16 Players,,,,,990,709,657,52,11,1,6,32,24,8,4,4,0,605,0,7
