,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Gabriel Jesus,9.0,br BRA,FW,26-029,90,39,37,2,0,0,0,1,0,0,0,0,0,37,0,1
1,Leandro Trossard,19.0,be BEL,LW,28-149,58,34,29,4,1,1,0,6,0,3,2,0,0,24,1,3
2,Gabriel Martinelli,11.0,br BRA,LW,21-318,32,9,8,1,0,0,0,2,0,1,1,0,0,7,0,1
3,Bukayo Saka,7.0,eng ENG,RW,21-239,73,34,32,2,0,1,0,3,0,2,2,0,0,25,0,1
4,Reiss Nelson,24.0,eng ENG,RW,23-143,17,9,9,0,0,0,0,1,0,0,0,0,0,7,0,0
5,Granit Xhaka,34.0,ch SUI,LM,30-217,90,41,38,3,0,0,0,1,2,1,0,0,0,35,0,2
6,Jorginho,20.0,it ITA,CM,31-133,85,69,66,3,3,1,0,0,0,0,0,0,0,62,0,0
7,Thomas Partey,5.0,gh GHA,CM,29-323,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1
8,Martin Ødegaard,8.0,no NOR,RM,24-136,90,52,50,2,1,0,0,2,1,0,0,0,0,42,0,2
9,Oleksandr Zinchenko,35.0,ua UKR,LB,26-138,72,69,62,7,3,1,2,0,4,0,0,0,0,61,0,0
10,Kieran Tierney,3.0,sct SCO,LB,25-331,18,6,4,2,1,0,0,0,1,0,0,0,0,3,0,0
11,Gabriel Dos Santos,6.0,br BRA,CB,25-134,84,59,59,0,0,0,0,0,0,0,0,0,0,55,0,0
12,Rob Holding,16.0,eng ENG,CB,27-224,6,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
13,Jakub Kiwior,15.0,pl POL,CB,23-076,90,57,57,0,0,0,0,0,0,0,0,0,0,53,0,0
14,Ben White,4.0,eng ENG,RB,25-206,90,59,57,2,0,0,0,2,2,0,0,0,0,49,0,2
15,Aaron Ramsdale,1.0,eng ENG,GK,24-353,90,32,26,6,1,0,0,0,0,0,0,0,0,21,0,0
16,16 Players,,,,,990,577,542,34,10,4,2,18,10,7,5,0,0,485,1,13
