,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
21,2015-01-01,15:00 ,Premier League,Matchweek 20,Thu,Away,L,2,3,Manchester City,36,"45,367",,4-1-4-1,Chris Foy,https://fbref.com/en/matches/d4026ec6/Manchester-City-Sunderland-January-1-2015-Premier-League,
23,2015-01-10,12:45 ,Premier League,Matchweek 21,Sat,Home,L,0,1,Liverpool,47,"45,369",,4-1-4-1,Craig Pawson,https://fbref.com/en/matches/1b79ee61/Sunderland-Liverpool-January-10-2015-Premier-League,
24,2015-01-17,15:00 ,Premier League,Matchweek 22,Sat,Away,L,1,2,Tottenham,35,"35,973",,3-4-1-2,Chris Foy,https://fbref.com/en/matches/97ed4798/Tottenham-Hotspur-Sunderland-January-17-2015-Premier-League,
26,2015-01-31,15:00 ,Premier League,Matchweek 23,Sat,Home,W,2,0,Burnley,50,"44,022",,4-1-4-1,Lee Mason,https://fbref.com/en/matches/2fbeb268/Sunderland-Burnley-January-31-2015-Premier-League,
28,2015-02-07,15:00 ,Premier League,Matchweek 24,Sat,Away,D,1,1,Swansea City,40,"20,355",,4-4-1-1,Philip Dowd,https://fbref.com/en/matches/aacc639d/Swansea-City-Sunderland-February-7-2015-Premier-League,
29,2015-02-10,19:45 ,Premier League,Matchweek 25,Tue,Home,L,0,2,QPR,53,"39,077",,4-3-3,Martin Atkinson,https://fbref.com/en/matches/a0264b9e/Sunderland-Queens-Park-Rangers-February-10-2015-Premier-League,
31,2015-02-21,15:00 ,Premier League,Matchweek 26,Sat,Home,D,0,0,West Brom,62,"40,943",,4-4-1-1,Mike Jones,https://fbref.com/en/matches/6d16a577/Sunderland-West-Bromwich-Albion-February-21-2015-Premier-League,
32,2015-02-28,15:00 ,Premier League,Matchweek 27,Sat,Away,L,0,2,Manchester Utd,27,"75,344",,4-1-4-1,Roger East,https://fbref.com/en/matches/81e9ad7b/Manchester-United-Sunderland-February-28-2015-Premier-League,
33,2015-03-03,19:45 ,Premier League,Matchweek 28,Tue,Away,D,1,1,Hull City,59,"23,017",,4-1-3-2,Mike Dean,https://fbref.com/en/matches/8395bafe/Hull-City-Sunderland-March-3-2015-Premier-League,
34,2015-03-14,15:00 ,Premier League,Matchweek 29,Sat,Home,L,0,4,Aston Villa,40,"45,746",,4-1-4-1,Niel Swarbrick,https://fbref.com/en/matches/697dd856/Sunderland-Aston-Villa-March-14-2015-Premier-League,
35,2015-03-21,17:30 ,Premier League,Matchweek 30,Sat,Away,L,0,1,West Ham,46,"34,914",,4-3-3,Lee Mason,https://fbref.com/en/matches/138e9e17/West-Ham-United-Sunderland-March-21-2015-Premier-League,
36,2015-04-05,16:00 ,Premier League,Matchweek 31,Sun,Home,W,1,0,Newcastle Utd,53,"47,563",,4-3-3,Mike Dean,https://fbref.com/en/matches/191c6e29/Sunderland-Newcastle-United-April-5-2015-Premier-League,
37,2015-04-11,15:00 ,Premier League,Matchweek 32,Sat,Home,L,1,4,Crystal Palace,54,"42,073",,4-3-3,Anthony Taylor,https://fbref.com/en/matches/ef91adf3/Sunderland-Crystal-Palace-April-11-2015-Premier-League,
38,2015-04-25,15:00 ,Premier League,Matchweek 34,Sat,Away,D,1,1,Stoke City,40,"26,706",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/0ba7b050/Stoke-City-Sunderland-April-25-2015-Premier-League,
39,2015-05-02,15:00 ,Premier League,Matchweek 35,Sat,Home,W,2,1,Southampton,44,"39,613",,4-3-3,Mike Jones,https://fbref.com/en/matches/6b41c817/Sunderland-Southampton-May-2-2015-Premier-League,
40,2015-05-09,12:45 ,Premier League,Matchweek 36,Sat,Away,W,2,0,Everton,27,"38,246",,4-3-3,Lee Probert,https://fbref.com/en/matches/c75b80ae/Everton-Sunderland-May-9-2015-Premier-League,
41,2015-05-16,15:00 ,Premier League,Matchweek 37,Sat,Home,D,0,0,Leicester City,51,"46,705",,4-3-3,Martin Atkinson,https://fbref.com/en/matches/a86c4878/Sunderland-Leicester-City-May-16-2015-Premier-League,
42,2015-05-20,19:45 ,Premier League,Matchweek 33,Wed,Away,D,0,0,Arsenal,25,"59,987",,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/7c4fa879/Arsenal-Sunderland-May-20-2015-Premier-League,
43,2015-05-24,15:00 ,Premier League,Matchweek 38,Sun,Away,L,1,3,Chelsea,35,"41,620",,4-2-3-1,Lee Mason,https://fbref.com/en/matches/7b69747f/Chelsea-Sunderland-May-24-2015-Premier-League,
