,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Richarlison,7.0,br BRA,FW,24-292,90,0,0,0,0,7,1,1,0,0,0,0,0,4,3,7,30.0
1,Anthony Gordon,24.0,eng ENG,LW,21-002,76,0,0,0,1,2,0,3,1,1,0,0,0,1,0,1,0.0
2,Demarai Gray,11.0,jm JAM,LW,25-243,14,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,
3,Alex Iwobi,17.0,ng NGA,RW,25-299,87,0,0,0,0,1,2,3,1,0,0,0,0,1,0,1,0.0
4,Anwar El Ghazi,34.0,nl NED,RM,26-299,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0
5,Donny van de Beek,30.0,nl NED,LM,24-314,70,1,0,0,1,0,0,2,1,1,0,0,0,5,0,1,0.0
6,Dele Alli,36.0,eng ENG,RW,25-321,20,1,0,0,1,2,0,0,0,1,0,0,0,2,0,1,0.0
7,Allan,6.0,br BRA,CM,31-049,90,1,0,0,3,0,0,0,1,4,0,0,0,8,0,1,0.0
8,Abdoulaye Doucouré,16.0,ml MLI,RM,29-056,90,0,0,0,1,0,0,2,0,2,0,0,0,4,1,1,50.0
9,Jonjoe Kenny,2.0,eng ENG,LB,24-348,90,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0.0
10,Michael Keane,5.0,eng ENG,CB,29-046,90,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,100.0
11,Mason Holgate,4.0,eng ENG,CB,25-127,90,0,0,0,0,2,0,0,1,0,0,0,0,6,1,1,50.0
12,Séamus Coleman,23.0,ie IRL,RB,33-138,90,0,0,0,0,0,0,1,1,1,0,0,0,5,0,0,
13,Jordan Pickford,1.0,eng ENG,GK,27-356,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
14,14 Players,,,,,990,3,0,0,7,14,4,14,7,10,0,0,0,44,7,17,29.2
