,num,joueur
0,1,Danny Ward
1,3,Wout Faes
2,7,Harvey Barnes
3,10,James Maddison
4,14,Kelechi Iheanacho
5,15,Harry Souttar
6,16,Victor Bernth Kristiansen
7,22,Kiernan Dewsbury-Hall
8,24,Nampalys Mendy
9,27,Timothy Castagne
10,37,Tetê
