,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Teemu Pukki,22.0,fi FIN,FW,31-187,79,1,0,0,1,0,0,1,0.0,1,2,0,2,1,2,0,0
1,Milot Rashica,17.0,xk KVX,FW,25-096,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Josh Sargent,24.0,us USA,FW,21-224,89,1,0,1,0,0,0,2,0.0,2,1,0,1,1,2,0,0
3,Adam Idah,35.0,ie IRL,FW,20-233,1,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
4,Kenny McLean,23.0,sct SCO,CM,29-267,90,1,0,1,0,0,1,4,25.0,3,2,1,1,0,1,2,0
5,Mathias Normann,16.0,no NOR,CM,25-127,90,2,2,2,0,0,1,1,100.0,0,3,3,0,0,2,8,0
6,Pierre Lees-Melou,20.0,fr FRA,CM,28-130,79,3,3,1,2,0,1,5,20.0,4,2,0,2,0,3,2,0
7,Lukas Rupp,7.0,de GER,CM,30-267,11,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
8,Dimitris Giannoulis,30.0,gr GRE,LB,25-350,90,3,2,1,2,0,2,3,66.7,1,4,1,3,0,3,6,1
9,Ben Gibson,4.0,eng ENG,CB,28-260,90,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,4,0
10,Grant Hanley,5.0,sct SCO,CB,29-316,90,1,1,0,1,0,1,1,100.0,0,1,1,0,5,6,15,0
11,Ozan Kabak,15.0,tr TUR,CB,21-191,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,4,0
12,Max Aarons,2.0,eng ENG,RB,21-271,90,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,5,0
13,Tim Krul,1.0,nl NED,GK,33-182,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,16,12,8,7,1,8,22,36.4,14,18,7,11,7,23,47,1
