,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Jamie Vardy,9.0,eng ENG,FW,30-336,71,17,0,1,7,9,2,17,1,0,0.0,1,100.0,9,61,16,0,1,0,0,0,12,4
1,Demarai Gray,7.0,jm JAM,"LW,FW,AM",21-168,19,12,0,0,6,6,0,12,1,0,0.0,1,100.0,9,83,9,1,1,0,1,0,10,2
2,Ben Chilwell,3.0,eng ENG,LW,20-357,82,44,1,6,22,17,1,44,1,0,0.0,1,100.0,18,108,65,1,0,0,5,0,24,4
3,Leonardo Ulloa,23.0,ar ARG,FW,31-140,8,5,0,0,3,2,0,5,0,0,,0,,3,23,2,1,0,0,0,0,4,1
4,Riyad Mahrez,26.0,dz ALG,RW,26-295,71,49,0,6,29,18,2,49,4,2,50.0,2,50.0,25,168,104,4,2,2,1,0,24,1
5,Marc Albrighton,11.0,eng ENG,RW,28-025,19,9,0,0,6,3,0,9,1,0,0.0,1,100.0,6,39,6,0,0,0,0,1,6,1
6,Shinji Okazaki,20.0,jp JPN,AM,31-241,90,31,2,5,11,15,4,31,0,0,,0,,19,105,64,3,2,0,2,6,24,3
7,Andy King,10.0,wls WAL,DM,29-045,90,37,3,10,22,6,1,37,0,0,,0,,16,118,65,1,1,0,0,0,29,0
8,Wilfred Ndidi,25.0,ng NGA,DM,20-362,90,73,5,16,47,10,2,73,2,1,50.0,1,50.0,32,163,74,2,1,0,1,0,40,0
9,Christian Fuchs,28.0,at AUT,LB,31-250,90,80,3,13,43,25,1,80,1,0,0.0,1,100.0,36,157,62,1,2,0,0,1,43,4
10,Harry Maguire,15.0,eng ENG,CB,24-283,90,58,7,23,32,4,3,58,6,6,100.0,0,0.0,32,226,125,2,2,2,0,1,35,0
11,Wes Morgan,5.0,jm JAM,CB,33-326,90,28,6,14,14,0,0,28,0,0,,0,,15,98,45,0,0,0,0,1,22,1
12,Danny Simpson,2.0,eng ENG,RB,30-343,90,49,0,20,29,0,0,49,0,0,,0,,11,44,7,0,0,0,1,1,15,0
13,Kasper Schmeichel,1.0,dk DEN,GK,31-038,90,41,32,39,2,0,0,41,0,0,,0,,23,156,82,0,0,0,0,0,13,0
14,14 Players,,,,,990,533,59,153,273,115,16,533,17,9,52.9,8,47.1,254,1549,726,16,12,4,11,11,301,21
