,num,joueur
0,,Robert Huth
1,,Ryan Shawcross
2,,Wilson Palacios
3,,Kenwyne Jones
4,,Peter Crouch
5,,Andy Wilkinson
6,,Dean Whitehead
7,,Marc Wilson
8,,Jermaine Pennant
9,,
10,,Asmir Begović
