,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Joe Gelhardt,30.0,eng ENG,FW,20-122,58,14,10,3,0,0,0,0,0,0,0,0,0,12,1,0
1,Mateusz Klich,43.0,pl POL,FW,32-082,32,14,14,0,0,0,0,0,0,0,0,0,0,12,0,1
2,Jack Harrison,11.0,eng ENG,LW,25-287,45,25,20,5,0,0,0,7,2,3,0,2,1,18,0,1
3,Patrick Bamford,9.0,eng ENG,LW,28-363,45,10,7,3,0,0,0,0,0,0,0,0,0,10,0,0
4,Luis Sinisterra,23.0,co COL,RW,23-078,58,32,31,1,0,0,1,0,1,0,0,0,0,29,0,0
5,Crysencio Summerville,10.0,nl NED,RW,20-308,32,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
6,Brenden Aaronson,7.0,us USA,AM,21-316,90,28,27,1,0,0,0,2,0,1,1,0,0,24,0,0
7,Marc Roca,8.0,es ESP,DM,25-281,85,61,60,1,0,0,0,3,0,1,1,0,0,48,0,1
8,Sam Greenwood,42.0,eng ENG,DM,20-220,5,5,3,2,1,0,0,2,0,1,1,0,0,4,0,0
9,Tyler Adams,12.0,us USA,DM,23-201,90,92,87,5,3,0,0,0,2,0,0,0,0,80,0,0
10,Pascal Struijk,21.0,nl NED,LB,23-023,90,61,52,9,0,0,0,1,9,0,0,0,0,45,0,0
11,Diego Llorente,14.0,es ESP,CB,29-018,90,51,51,0,0,0,1,0,0,0,0,0,0,40,0,1
12,Robin Koch,5.0,de GER,CB,26-048,90,51,51,0,0,0,1,0,0,0,0,0,0,40,0,1
13,Cody Drameh,37.0,eng ENG,RB,20-269,69,38,31,7,1,0,0,1,6,0,0,0,0,30,0,1
14,Luke Ayling,2.0,eng ENG,RB,31-009,21,20,14,6,1,0,0,3,5,0,0,0,0,15,0,3
15,Illan Meslier,1.0,fr FRA,GK,22-185,90,28,18,10,2,0,0,0,0,0,0,0,0,19,0,0
16,16 Players,,,,,990,538,484,53,8,0,3,19,25,6,3,2,1,433,1,9
