,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Patrick Bamford,9.0,eng ENG,FW,27-189,34,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0.0
1,Rodrigo,20.0,es ESP,FW,30-007,44,1,0,0,1,0,1,0,2,0,0,0,0,3,1,0,100.0
2,Mateusz Klich,43.0,pl POL,CM,30-273,12,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,
3,Jack Harrison,22.0,eng ENG,LM,24-113,63,0,0,0,2,0,0,2,1,0,0,0,0,3,0,0,
4,Hélder Costa,17.0,ao ANG,RM,27-060,27,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
5,Tyler Roberts,11.0,wls WAL,"CM,FW",22-060,90,1,0,0,2,0,1,2,1,0,0,0,0,3,2,1,66.7
6,Stuart Dallas,15.0,nir NIR,CM,29-328,90,0,0,0,2,1,0,2,3,1,0,0,0,9,1,0,100.0
7,Raphinha,18.0,br BRA,"RM,LM",24-089,90,0,0,0,1,1,0,12,3,0,0,0,0,4,1,2,33.3
8,Kalvin Phillips,23.0,eng ENG,DM,25-101,90,0,0,0,1,0,0,0,1,2,0,0,0,6,1,0,100.0
9,Ezgjan Alioski,10.0,mk MKD,LB,29-029,90,1,0,0,2,1,0,2,1,0,0,0,0,4,0,0,
10,Pascal Struijk,21.0,nl NED,CB,21-214,90,0,0,0,2,0,0,0,3,0,0,0,0,4,0,1,0.0
11,Diego Llorente,14.0,es ESP,CB,27-209,90,0,0,0,0,1,0,1,1,2,0,0,0,6,0,1,0.0
12,Luke Ayling,2.0,eng ENG,RB,29-200,90,0,0,0,1,2,0,1,3,1,0,0,0,10,0,3,0.0
13,Illan Meslier,1.0,fr FRA,GK,21-011,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
14,14 Players,,,,,990,3,0,0,16,6,5,22,19,6,0,0,0,55,7,10,41.2
