,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Neal Maupay,9.0,fr FRA,FW,25-070,57,10,4,5,0,0,0,0,1,0,0,0,0,8,1,0
1,Enock Mwepu,12.0,zm ZAM,AM,23-295,33,12,11,1,0,0,0,0,0,0,0,0,0,7,0,1
2,Leandro Trossard,11.0,be BEL,FW,26-323,90,34,34,0,0,0,1,3,0,0,0,0,0,28,0,0
3,Jakub Moder,15.0,pl POL,"LM,CM",22-199,90,49,48,1,1,0,0,1,0,0,0,0,0,37,0,2
4,Adam Lallana,14.0,eng ENG,CM,33-166,90,39,39,0,0,0,0,0,0,0,0,0,0,36,0,1
5,Pascal Groß,13.0,de GER,"CM,RM",30-130,71,42,39,3,1,0,0,2,1,1,0,1,0,39,0,1
6,Alexis Mac Allister,10.0,ar ARG,RM,22-303,19,10,8,2,1,0,0,2,0,1,0,1,0,8,0,0
7,Marc Cucurella,3.0,es ESP,"LB,WB",23-093,90,57,47,10,1,0,1,4,9,0,0,0,0,45,0,5
8,Solly March,20.0,eng ENG,"WB,FW,AM",27-095,90,33,27,6,0,0,0,4,1,5,0,3,0,26,0,0
9,Dan Burn,33.0,eng ENG,CB,29-167,56,38,37,1,1,0,0,0,0,0,0,0,0,30,0,1
10,Tariq Lamptey,2.0,gh GHA,RB,21-023,34,18,15,3,0,0,0,4,3,0,0,0,0,12,0,1
11,Lewis Dunk,5.0,eng ENG,CB,29-336,90,92,90,1,1,0,1,0,0,0,0,0,0,78,1,0
12,Joël Veltman,34.0,nl NED,"CB,RB",29-281,90,38,36,2,0,0,1,0,2,0,0,0,0,32,0,0
13,Robert Sánchez,1.0,es ESP,GK,23-339,90,77,72,5,0,0,1,0,0,0,0,0,0,67,0,0
14,14 Players,,,,,990,549,507,40,6,0,5,20,17,7,0,5,0,453,2,12
