,num,joueur
0,,Paul Robinson
1,,Christopher Samba
2,,Nikola Kalinić
3,,Steven Nzonzi
4,,Roque Santa Cruz
5,,David Dunn
6,,Ryan Nelsen
7,,Junior Hoilett
8,,Martin Olsson
9,,Jermaine Jones
10,,Míchel Salgado
