,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Salomón Rondón,9.0,ve VEN,FW,28-014,72,27,0,2,12,14,3,27,1,1,100.0,0,0.0,18,89,48,2,2,1,3,3,20,3
1,Hal Robson-Kanu,4.0,wls WAL,FW,28-132,18,11,0,3,3,5,1,11,0,0,,0,,6,42,14,1,0,0,2,2,7,2
2,Chris Brunt,11.0,nir NIR,"LW,CM",32-290,61,36,4,14,17,6,0,36,0,0,,0,,20,81,40,0,0,0,1,0,19,3
3,Jake Livermore,8.0,eng ENG,CM,27-320,29,12,1,3,9,0,0,12,0,0,,0,,3,23,1,0,0,0,0,0,5,0
4,Matt Phillips,10.0,sct SCO,RW,26-201,57,27,2,9,7,11,4,27,1,1,100.0,0,0.0,15,66,41,2,1,1,2,1,10,2
5,James McClean,14.0,ie IRL,LW,28-161,33,12,0,4,3,6,2,12,1,0,0.0,1,100.0,10,87,43,2,0,1,0,2,9,3
6,Jay Rodriguez,19.0,eng ENG,"AM,RW",28-063,90,34,2,8,15,13,1,34,4,1,25.0,3,75.0,21,134,71,1,2,0,2,0,20,9
7,Gareth Barry,18.0,eng ENG,"DM,CM",36-219,90,37,4,17,19,1,0,37,0,0,,0,,10,12,4,0,0,0,0,1,16,0
8,Grzegorz Krychowiak,20.0,pl POL,"DM,CM",27-244,90,47,1,14,29,5,0,47,4,1,25.0,3,75.0,32,147,61,1,1,0,0,2,26,2
9,Kieran Gibbs,3.0,eng ENG,LB,28-004,90,50,7,26,12,12,2,50,5,4,80.0,1,20.0,21,220,26,1,1,0,0,2,19,3
10,Jonny Evans,6.0,nir NIR,CB,29-270,90,54,10,32,19,3,1,54,1,1,100.0,0,0.0,23,153,91,2,0,0,1,0,27,1
11,Ahmed Hegazi,26.0,eg EGY,CB,26-248,90,31,9,23,6,2,2,31,0,0,,0,,11,52,19,0,0,0,0,0,12,0
12,Craig Dawson,25.0,eng ENG,RB,27-147,90,42,6,26,12,5,0,42,1,1,100.0,0,0.0,14,52,22,0,0,0,0,0,13,0
13,Ben Foster,1.0,eng ENG,GK,34-180,90,32,26,32,0,0,0,32,0,0,,0,,10,87,51,0,0,0,1,0,10,0
14,14 Players,,,,,990,452,72,213,163,83,16,452,18,10,55.6,8,44.4,214,1245,532,12,7,3,12,13,213,28
