,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Danny Welbeck,18.0,eng ENG,FW,32-109,78,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,
1,Evan Ferguson,28.0,ie IRL,FW,18-147,12,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,100.0
2,Kaoru Mitoma,22.0,jp JPN,LW,25-299,78,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,
3,Julio César Enciso,20.0,py PAR,"LW,LM",19-051,12,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,
4,Solly March,7.0,eng ENG,RW,28-238,89,0,0,0,1,0,1,2,1,1,0,0,0,5,0,0,
5,Adam Webster,4.0,eng ENG,CB,28-070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,Alexis Mac Allister,10.0,ar ARG,AM,24-081,87,0,0,0,1,2,0,2,0,0,0,0,0,5,2,1,66.7
7,Jeremy Sarmiento,19.0,ec ECU,"RM,AM",20-272,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
8,Moisés Caicedo,25.0,ec ECU,"DM,CM",21-133,90,1,0,0,2,5,0,0,3,2,0,0,0,11,0,1,0.0
9,Pascal Groß,13.0,de GER,"DM,CM",31-273,90,0,0,0,0,1,0,3,1,1,0,0,0,2,0,0,
10,Pervis Estupiñán,30.0,ec ECU,LB,25-053,90,0,0,0,2,0,1,1,4,1,0,0,0,6,1,1,50.0
11,Levi Colwill,6.0,eng ENG,CB,20-017,90,0,0,0,1,3,0,0,2,1,0,0,0,3,4,0,100.0
12,Lewis Dunk,5.0,eng ENG,CB,31-114,90,0,0,0,0,2,0,0,2,1,0,0,0,6,2,0,100.0
13,Joël Veltman,34.0,nl NED,RB,31-059,90,0,0,0,2,4,0,1,1,2,0,0,0,7,0,0,
14,Jason Steele,23.0,eng ENG,GK,32-209,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
15,15 Players,,,,,990,1,0,0,13,19,2,10,15,11,0,0,0,61,10,3,76.9
