,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jay Rodriguez,19.0,eng ENG,FW,31-199,90,0,0,0,3,1,0,1,0,1,0,0,0,6,4,8,33.3
1,Ashley Barnes,10.0,eng ENG,FW,31-106,90,0,0,0,2,6,1,0,0,0,0,0,0,2,7,4,63.6
2,Dwight McNeil,11.0,eng ENG,LM,21-083,90,0,0,0,0,0,0,5,2,0,0,0,0,4,0,1,0.0
3,Jack Cork,4.0,eng ENG,CM,31-233,90,0,0,0,4,3,0,0,0,1,0,0,0,4,3,4,42.9
4,Ashley Westwood,18.0,eng ENG,CM,30-318,90,0,0,0,0,1,0,2,2,1,0,0,0,13,0,0,
5,Jóhann Berg Guðmundsson,7.0,is ISL,RM,30-109,71,0,0,0,1,2,0,1,2,0,0,0,0,3,0,2,0.0
6,Robbie Brady,12.0,ie IRL,RM,29-030,19,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,100.0
7,Erik Pieters,23.0,nl NED,LB,32-190,86,0,0,0,3,1,0,3,0,0,0,0,0,6,0,0,
8,Phil Bardsley,26.0,sct SCO,LB,35-230,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
9,Ben Mee,6.0,eng ENG,CB,31-145,83,0,0,0,1,1,0,0,1,1,0,0,0,4,4,2,66.7
10,Kevin Long,28.0,ie IRL,CB,30-179,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
11,James Tarkowski,5.0,eng ENG,CB,28-086,90,0,0,0,0,0,0,0,2,0,0,0,0,5,5,0,100.0
12,Matthew Lowton,2.0,eng ENG,RB,31-249,90,0,0,0,0,0,0,2,3,3,0,0,0,12,2,0,100.0
13,Nick Pope,1.0,eng ENG,GK,28-300,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,0,0,0,14,15,1,14,12,9,0,0,0,61,27,22,55.1
