,num,joueur
0,,Junior Hoilett
1,,Scott Dann
2,,Míchel Salgado
3,,Gaël Givet
4,,David Dunn
5,,Steven Nzonzi
6,,Christopher Samba
7,,Rubén Rochina
8,,Mauro Formica
9,,
10,,Mark Bunn
