,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Chris Wood,9.0,nz NZL,FW,30-023,90,12,17,70.6,125,11,8,11,72.7,2,3,66.7,0,1,0.0,0,0.2,0.1,1,2,0,0,0
1,Aaron Lennon,17.0,eng ENG,FW,34-258,73,11,14,78.6,165,13,6,6,100.0,5,6,83.3,0,1,0.0,0,0.0,0.0,0,0,0,0,2
2,Matěj Vydra,27.0,cz CZE,FW,29-243,17,3,4,75.0,26,3,3,4,75.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
3,Jóhann Berg Guðmundsson,7.0,is ISL,LM,31-064,90,10,25,40.0,151,36,7,10,70.0,2,4,50.0,1,3,33.3,0,0.0,0.0,1,1,1,1,1
4,Jack Cork,4.0,eng ENG,CM,32-188,57,13,16,81.3,243,43,6,8,75.0,5,5,100.0,2,3,66.7,0,0.0,0.0,0,2,0,0,1
5,Dale Stephens,16.0,eng ENG,CM,32-201,33,12,15,80.0,249,110,3,5,60.0,7,8,87.5,2,2,100.0,0,0.0,0.0,0,1,0,0,1
6,Ashley Westwood,18.0,eng ENG,CM,31-273,90,54,61,88.5,1064,368,25,26,96.2,18,19,94.7,10,13,76.9,0,0.4,0.6,2,7,2,0,8
7,Dwight McNeil,11.0,eng ENG,RM,22-038,83,26,33,78.8,489,118,15,16,93.8,8,9,88.9,3,6,50.0,0,0.0,0.0,0,6,0,0,4
8,Erik Pieters,23.0,nl NED,RM,33-145,7,2,3,66.7,29,2,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
9,Charlie Taylor,3.0,eng ENG,LB,28-103,90,29,43,67.4,418,64,20,24,83.3,8,15,53.3,1,2,50.0,0,0.0,0.0,0,1,0,0,2
10,Ben Mee,6.0,eng ENG,CB,32-100,90,38,46,82.6,802,191,15,18,83.3,15,17,88.2,8,10,80.0,0,0.0,0.0,0,2,0,0,1
11,James Tarkowski,5.0,eng ENG,CB,29-041,90,30,40,75.0,563,235,12,13,92.3,13,18,72.2,5,9,55.6,0,0.0,0.0,0,3,0,0,4
12,Matthew Lowton,2.0,eng ENG,RB,32-204,90,37,48,77.1,606,180,21,22,95.5,9,10,90.0,5,12,41.7,0,0.2,0.4,1,2,3,1,3
13,Wayne Hennessey,13.0,wls WAL,GK,34-340,90,18,33,54.5,735,675,2,2,100.0,3,3,100.0,13,27,48.1,0,0.2,0.1,3,1,0,0,0
14,14 Players,,,,,990,295,398,74.1,5665,2049,144,167,86.2,96,118,81.4,50,89,56.2,0,1.0,1.2,8,28,6,2,27
