,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Kai Havertz,29.0,de GER,FW,23-080,65,18,24,75.0,215,85,13,14,92.9,4,5,80.0,0,0,,0,0.0,0.0,0,1,2,0,2
1,Christian Pulisic,10.0,us USA,WB,23-346,25,11,16,68.8,152,19,5,6,83.3,5,7,71.4,0,1,0.0,0,0.0,0.0,0,0,0,0,1
2,Raheem Sterling,17.0,eng ENG,"FW,AM",27-265,90,22,30,73.3,329,78,9,12,75.0,8,11,72.7,2,2,100.0,0,0.3,0.3,2,0,2,2,3
3,Mason Mount,19.0,eng ENG,"AM,CM",23-232,90,29,43,67.4,443,126,18,22,81.8,7,10,70.0,3,6,50.0,0,0.3,0.2,2,5,2,0,9
4,Hakim Ziyech,22.0,ma MAR,AM,29-164,90,28,40,70.0,515,155,15,16,93.8,10,16,62.5,3,5,60.0,0,0.0,0.0,1,3,1,0,5
5,Jorginho,5.0,it ITA,DM,30-253,66,38,46,82.6,643,204,16,19,84.2,17,18,94.4,4,7,57.1,0,0.0,0.0,0,4,0,0,7
6,Ben Chilwell,21.0,eng ENG,WB,25-252,24,15,20,75.0,191,61,11,12,91.7,3,5,60.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
7,Ruben Loftus-Cheek,12.0,eng ENG,DM,26-219,45,23,30,76.7,330,88,15,20,75.0,7,8,87.5,1,1,100.0,0,0.0,0.0,0,4,0,0,3
8,Mateo Kovačić,8.0,hr CRO,"CM,AM",28-116,45,39,43,90.7,824,221,14,15,93.3,19,19,100.0,5,7,71.4,0,0.0,0.0,1,8,1,0,7
9,Marc Cucurella,32.0,es ESP,"LB,CB",24-039,90,66,72,91.7,1113,430,34,35,97.1,24,25,96.0,6,8,75.0,0,0.0,0.1,0,9,1,1,7
10,Kalidou Koulibaly,26.0,sn SEN,CB,31-071,90,61,77,79.2,1082,455,24,28,85.7,31,36,86.1,6,11,54.5,0,0.0,0.0,0,7,1,0,6
11,Thiago Silva,6.0,br BRA,CB,37-342,90,70,81,86.4,1447,548,21,23,91.3,42,44,95.5,7,13,53.8,0,0.0,0.0,0,6,0,0,5
12,César Azpilicueta,28.0,es ESP,RB,33-002,65,49,64,76.6,700,277,32,37,86.5,15,18,83.3,2,5,40.0,0,0.2,0.3,1,3,3,0,4
13,Armando Broja,18.0,al ALB,FW,20-354,25,2,5,40.0,60,17,0,1,0.0,1,3,33.3,1,1,100.0,0,0.0,0.0,0,0,0,0,0
14,Edouard Mendy,16.0,sn SEN,GK,30-182,90,27,27,100.0,568,338,10,10,100.0,14,14,100.0,3,3,100.0,0,0.0,0.0,0,1,0,0,0
15,15 Players,,,,,990,498,618,80.6,8612,3102,237,270,87.8,207,239,86.6,44,72,61.1,0,0.8,1.0,7,51,13,3,59
