,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Allan Saint-Maximin,10.0,fr FRA,FW,24-189,90,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0.0
1,Joelinton,7.0,br BRA,LM,25-034,89,0,0,0,3,1,0,0,3,1,0,0,0,7,2,1,66.7
2,Jacob Murphy,23.0,eng ENG,LM,26-205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Sean Longstaff,36.0,eng ENG,CM,23-322,90,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,
4,Joe Willock,28.0,eng ENG,CM,22-028,90,0,0,0,0,1,0,0,2,1,0,0,0,5,0,0,
5,Miguel Almirón,24.0,py PAR,RM,27-219,61,1,0,0,0,3,1,0,1,0,0,0,0,9,0,1,0.0
6,Ryan Fraser,21.0,sct SCO,RM,27-205,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
7,Matt Ritchie,11.0,sct SCO,LB,32-007,90,1,0,0,1,1,0,7,0,2,0,0,0,8,1,0,100.0
8,Ciaran Clark,2.0,ie IRL,CB,31-356,90,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,66.7
9,Jamaal Lascelles,6.0,eng ENG,CB,27-310,90,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,60.0
10,Isaac Hayden,14.0,eng ENG,"DM,CB",26-179,90,0,0,0,2,1,0,0,1,1,0,0,0,2,2,1,66.7
11,Javier Manquillo,19.0,es ESP,RB,27-135,80,0,0,0,0,2,0,0,0,5,0,0,0,4,3,1,75.0
12,Emil Krafth,17.0,se SWE,RB,27-046,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
13,Karl Darlow,26.0,eng ENG,GK,30-344,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,2,0,0,9,11,1,8,9,10,0,0,0,52,14,9,60.9
