,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Billy Sharp,10.0,eng ENG,FW,35-037,90,8,11,72.7,84,2,6,8,75.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
1,Oliver Burke,14.0,sct SCO,FW,23-341,62,3,5,60.0,44,10,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
2,Lys Mousset,11.0,fr FRA,FW,25-034,28,6,7,85.7,112,24,3,3,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,1,0,0,1
3,John Fleck,4.0,sct SCO,CM,29-202,90,24,34,70.6,306,52,14,14,100.0,6,8,75.0,1,6,16.7,0,0.0,0.0,0,2,0,0,4
4,Oliver Norwood,16.0,nir NIR,CM,29-336,78,27,39,69.2,439,101,13,17,76.5,13,13,100.0,0,5,0.0,0,0.0,0.0,0,1,1,1,2
5,Iliman Ndiaye,34.0,sn SEN,CM,21-008,12,3,3,100.0,34,11,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,0
6,John Lundstram,7.0,eng ENG,CM,27-024,90,25,34,73.5,419,85,11,13,84.6,11,11,100.0,2,6,33.3,0,0.0,0.0,0,0,0,0,3
7,Enda Stevens,3.0,ie IRL,WB,30-248,90,27,38,71.1,421,216,18,21,85.7,7,10,70.0,2,4,50.0,0,0.1,0.1,1,2,2,1,4
8,George Baldock,2.0,gr GRE,WB,28-005,90,22,27,81.5,296,69,17,20,85.0,3,3,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1
9,Kean Bryan,29.0,eng ENG,CB,24-133,90,19,38,50.0,365,211,9,12,75.0,7,12,58.3,3,11,27.3,0,0.0,0.0,0,2,0,0,1
10,Ethan Ampadu,22.0,wls WAL,CB,20-181,90,29,31,93.5,702,200,5,5,100.0,17,17,100.0,7,8,87.5,0,0.0,0.0,0,0,0,0,1
11,Chris Basham,6.0,eng ENG,CB,32-237,90,21,25,84.0,417,144,9,10,90.0,10,11,90.9,2,3,66.7,0,0.0,0.0,0,1,1,0,1
12,Aaron Ramsdale,1.0,eng ENG,GK,22-304,90,15,26,57.7,416,247,2,2,100.0,6,6,100.0,7,18,38.9,0,0.0,0.0,0,0,0,0,0
13,13 Players,,,,,990,229,318,72.0,4055,1372,111,130,85.4,86,98,87.8,27,65,41.5,0,0.1,0.1,1,11,4,2,19
