,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Maxwel Cornet,20.0,ci CIV,"LW,FW",25-237,90,2,2,0,1,1,0,0,,0,0,0,0,0,2,0,0
1,Ashley Barnes,10.0,eng ENG,"RW,FW",32-204,90,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
2,Dwight McNeil,11.0,eng ENG,"RM,LM",22-181,90,0,0,0,0,0,0,1,0.0,1,3,0,3,1,1,0,0
3,Josh Brownhill,8.0,eng ENG,"CM,LM",26-154,72,1,1,0,1,0,0,0,,0,2,0,2,1,2,1,0
4,Aaron Lennon,17.0,eng ENG,LM,35-036,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Jack Cork,4.0,eng ENG,CM,32-331,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,1
6,Connor Roberts,14.0,wls WAL,RM,26-241,45,2,1,1,0,1,1,1,100.0,0,1,0,1,0,2,0,0
7,Wout Weghorst,9.0,nl NED,FW,29-288,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,Charlie Taylor,3.0,eng ENG,LB,28-246,90,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
9,James Tarkowski,5.0,eng ENG,CB,29-184,90,2,1,2,0,0,0,1,0.0,1,1,0,1,0,2,4,0
10,Kevin Long,28.0,ie IRL,CB,31-277,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
11,Nathan Collins,22.0,ie IRL,RB,21-022,90,2,1,2,0,0,0,0,,0,2,0,2,1,3,4,1
12,Nick Pope,1.0,eng ENG,GK,30-033,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
13,13 Players,,,,,990,11,7,6,3,2,1,4,25.0,3,11,0,11,4,15,12,2
