,num,joueur
0,,Michel Vorm
1,,Neil Taylor
2,,Leon Britton
3,,Ashley Williams
4,,Joe Allen
5,,Àngel Rangel
6,,Gylfi Sigurðsson
7,,Scott Sinclair
8,,Steven Caulker
9,,Wayne Routledge
10,,Danny Graham
