,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,João Félix,11.0,pt POR,"FW,AM",23-142,90,49,0,1,18,30,4,49,12,7,58.3,4,33.3,37,281,151,5,5,1,1,0,40,7
1,Mykhailo Mudryk,15.0,ua UKR,AM,22-086,56,19,0,0,8,12,4,19,2,0,0.0,2,100.0,11,57,12,0,1,0,0,1,10,1
2,Noni Madueke,31.0,eng ENG,WB,21-022,34,26,1,2,8,16,4,26,4,2,50.0,2,50.0,19,142,89,4,3,2,1,0,18,8
3,Kai Havertz,29.0,de GER,"AM,FW",23-294,90,56,0,0,15,41,11,56,5,2,40.0,3,60.0,45,146,51,1,2,0,2,0,49,15
4,Mateo Kovačić,8.0,hr CRO,CM,28-330,79,78,0,6,56,18,0,78,3,2,66.7,1,33.3,64,299,127,1,6,0,0,1,63,5
5,Conor Gallagher,23.0,eng ENG,CM,23-054,11,6,0,0,3,3,1,6,2,0,0.0,2,100.0,5,20,2,0,0,0,0,0,5,1
6,Enzo Fernández,5.0,ar ARG,CM,22-074,90,84,1,5,59,20,2,84,3,3,100.0,0,0.0,70,286,86,0,0,0,3,0,71,5
7,Ben Chilwell,21.0,eng ENG,"WB,CB",26-101,90,66,1,6,18,42,7,66,3,2,66.7,1,33.3,46,251,123,4,0,2,1,2,44,14
8,Ruben Loftus-Cheek,12.0,eng ENG,WB,27-068,56,60,1,3,28,29,2,60,4,0,0.0,3,75.0,50,276,183,5,3,1,0,1,50,14
9,N'Golo Kanté,7.0,fr FRA,AM,32-003,34,31,2,2,10,19,5,31,1,0,0.0,1,100.0,20,112,65,2,2,0,0,0,17,5
10,Marc Cucurella,32.0,es ESP,CB,24-253,79,84,0,11,50,23,1,84,0,0,,0,,55,236,157,3,3,0,0,0,52,1
11,Christian Pulisic,10.0,us USA,WB,24-195,11,10,0,0,6,4,3,10,0,0,,0,,5,34,21,1,0,1,1,0,4,1
12,Kalidou Koulibaly,26.0,sn SEN,CB,31-285,90,78,7,27,49,2,2,78,0,0,,0,,61,169,69,0,0,0,0,0,57,0
13,Reece James,24.0,eng ENG,CB,23-114,90,107,3,20,74,14,1,107,0,0,,0,,89,367,190,1,1,0,0,0,85,0
14,Kepa Arrizabalaga,1.0,es ESP,GK,28-180,90,16,14,16,0,0,0,16,0,0,,0,,11,20,13,0,0,0,0,0,6,0
15,15 Players,,,,,990,770,30,99,402,273,47,770,39,18,46.2,19,48.7,588,2696,1339,27,26,7,9,5,571,77
