,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Chris Wood,11.0,nz NZL,FW,26-002,90,15,30,50.0,193,18,10,16,62.5,3,9,33.3,1,1,100.0,0,0.0,0.0,0,0,0,0,1
1,Scott Arfield,37.0,ca CAN,LW,29-038,90,26,43,60.5,342,106,16,23,69.6,7,9,77.8,0,1,0.0,0,0.0,0.0,1,3,0,0,6
2,Jóhann Berg Guðmundsson,17.0,is ISL,RW,27-043,90,20,41,48.8,495,148,5,11,45.5,9,15,60.0,6,12,50.0,1,0.1,0.3,1,0,1,0,3
3,Jeff Hendrick,13.0,ie IRL,AM,25-312,59,9,17,52.9,137,34,5,10,50.0,1,2,50.0,2,2,100.0,0,0.0,0.0,1,0,1,1,0
4,Ashley Barnes,10.0,eng ENG,AM,28-040,31,0,6,0.0,0,0,0,3,0.0,0,3,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
5,Jack Cork,4.0,eng ENG,DM,28-167,90,37,43,86.0,609,135,16,18,88.9,16,19,84.2,3,4,75.0,0,0.0,0.0,0,5,0,0,5
6,Steven Defour,16.0,be BEL,DM,29-238,89,42,54,77.8,688,203,23,29,79.3,14,15,93.3,4,6,66.7,0,0.1,0.1,2,3,2,0,6
7,Ashley Westwood,18.0,eng ENG,DM,27-252,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
8,Stephen Ward,23.0,ie IRL,LB,32-111,90,29,52,55.8,534,297,12,17,70.6,10,21,47.6,5,8,62.5,0,0.0,0.0,1,5,1,1,4
9,James Tarkowski,5.0,eng ENG,CB,25-020,90,24,38,63.2,443,220,13,16,81.3,7,12,58.3,3,9,33.3,0,0.0,0.0,0,1,0,0,3
10,Kevin Long,28.0,ie IRL,CB,27-113,90,23,28,82.1,573,252,5,6,83.3,13,15,86.7,5,7,71.4,0,0.0,0.0,0,2,0,0,1
11,Phil Bardsley,26.0,sct SCO,RB,32-164,90,30,40,75.0,489,233,14,14,100.0,14,20,70.0,1,1,100.0,0,0.0,0.0,0,1,1,0,1
12,Nick Pope,29.0,eng ENG,GK,25-234,90,20,34,58.8,973,889,0,0,,5,5,100.0,15,29,51.7,0,0.0,0.0,0,5,0,0,0
13,13 Players,,,,,990,275,426,64.6,5476,2535,119,163,73.0,99,145,68.3,45,80,56.3,1,0.3,0.6,6,25,6,2,30
