,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Anthony Martial,9.0,fr FRA,FW,25-092,87,0,0,0,1,2,1,0,1,0,1,0,0,3,1,2,33.3
1,Nemanja Matić,31.0,rs SRB,CM,32-218,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Marcus Rashford,10.0,eng ENG,LW,23-127,72,0,0,0,0,2,0,0,0,0,0,0,0,5,0,1,0.0
3,Mason Greenwood,11.0,eng ENG,"RW,FW",19-157,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
4,Daniel James,21.0,wls WAL,"RW,LW,LM",23-117,90,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0.0
5,Bruno Fernandes,18.0,pt POR,"AM,FW",26-180,89,0,0,0,3,1,0,1,2,1,0,0,0,8,0,0,
6,Brandon Williams,33.0,eng ENG,FW,20-185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,Fred,17.0,br BRA,"DM,CM",28-002,90,0,0,0,1,1,0,0,3,1,0,0,0,7,0,1,0.0
8,Scott McTominay,39.0,sct SCO,"DM,RM",24-089,90,0,0,0,1,1,0,0,1,2,0,0,0,9,0,1,0.0
9,Luke Shaw,23.0,eng ENG,LB,25-238,90,1,0,0,2,0,0,3,1,1,0,0,0,9,0,2,0.0
10,Harry Maguire,5.0,eng ENG,CB,28-002,90,1,0,0,3,1,0,0,3,0,0,0,0,4,1,0,100.0
11,Victor Lindelöf,2.0,se SWE,CB,26-233,90,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
12,Aaron Wan-Bissaka,29.0,eng ENG,RB,23-101,90,0,0,0,1,0,0,0,5,1,0,0,0,4,1,2,33.3
13,Dean Henderson,26.0,eng ENG,GK,23-360,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,3,0,0,12,9,1,4,17,8,1,0,0,54,3,10,23.1
