,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Patrick Bamford,9.0,eng ENG,FW,27-084,89,11,9,1,0,0,0,0,0,0,0,0,0,9,1,0
1,Rodrigo,20.0,es ESP,FW,29-267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Jack Harrison,22.0,eng ENG,FW,24-008,88,48,45,2,1,0,0,3,1,0,0,0,0,31,1,3
3,Hélder Costa,17.0,ao ANG,FW,26-321,2,2,1,1,0,0,0,0,1,0,0,0,0,2,0,0
4,Ezgjan Alioski,10.0,mk MKD,LM,28-290,90,58,56,2,0,0,0,2,2,0,0,0,0,46,0,2
5,Kalvin Phillips,23.0,eng ENG,CM,24-362,90,84,84,0,0,0,5,0,0,0,0,0,0,78,0,0
6,Mateusz Klich,43.0,pl POL,CM,30-168,90,73,67,4,2,0,1,3,0,2,0,2,0,55,2,2
7,Raphinha,18.0,br BRA,RM,23-350,84,35,34,1,0,0,0,3,1,0,0,0,0,24,0,0
8,Ian Carlo Poveda,7.0,eng ENG,RM,20-293,6,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
9,Stuart Dallas,15.0,nir NIR,LB,29-223,90,71,61,10,2,0,0,2,8,0,0,0,0,64,0,0
10,Liam Cooper,6.0,sct SCO,CB,29-090,90,49,46,1,1,0,0,0,0,0,0,0,0,44,2,0
11,Robin Koch,5.0,de GER,CB,24-134,90,47,47,0,0,0,1,0,0,0,0,0,0,41,0,0
12,Luke Ayling,2.0,eng ENG,RB,29-095,90,85,73,12,1,0,1,3,11,0,0,0,0,67,0,3
13,Illan Meslier,1.0,fr FRA,GK,20-271,90,37,26,11,3,0,0,0,0,0,0,0,0,33,0,0
14,14 Players,,,,,990,603,552,45,10,0,8,16,24,2,0,2,0,496,6,10
