,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Timo Werner,11.0,de GER,FW,25-267,81,0,0,0,0,6,0,0,0,26,1,0,0,0.5,0.5,0.0,2,0,10,14,71.4,2,17,4,2,1
1,Romelu Lukaku,9.0,be BEL,FW,28-199,9,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.1,1,0,2,2,100.0,0,3,0,1,1
2,Callum Hudson-Odoi,20.0,eng ENG,AM,21-021,77,0,0,0,0,2,2,0,0,36,2,0,0,0.5,0.5,0.3,6,0,23,29,79.3,4,30,10,1,1
3,Christian Pulisic,10.0,us USA,"WB,AM",23-071,13,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.1,3,0,14,17,82.4,2,14,2,1,0
4,Hakim Ziyech,22.0,ma MAR,AM,28-254,90,0,0,0,0,6,2,0,0,72,2,0,0,0.4,0.4,0.1,7,0,42,52,80.8,9,52,3,5,2
5,Jorginho,5.0,it ITA,CM,29-343,90,1,0,1,1,0,0,1,0,76,2,3,0,0.8,0.0,0.0,2,0,59,68,86.8,10,60,1,1,1
6,Ruben Loftus-Cheek,12.0,eng ENG,CM,25-309,90,0,0,0,0,2,0,0,0,59,0,1,1,0.2,0.2,0.0,2,0,40,44,90.9,6,41,4,5,2
7,Marcos Alonso,3.0,es ESP,WB,30-335,77,0,0,0,0,0,0,0,0,75,1,2,3,0.0,0.0,0.1,7,1,43,63,68.3,2,35,2,0,0
8,Mason Mount,19.0,eng ENG,"AM,WB",22-322,13,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.1,2,0,9,12,75.0,2,14,0,1,0
9,Reece James,24.0,eng ENG,WB,21-355,90,0,0,0,0,3,0,1,0,81,3,1,1,0.2,0.2,0.0,1,0,56,71,78.9,5,50,4,1,0
10,Antonio Rüdiger,2.0,de GER,CB,28-270,90,0,0,0,0,3,1,0,0,87,1,1,0,0.2,0.2,0.0,1,0,68,80,85.0,3,67,4,1,0
11,Thiago Silva,6.0,br BRA,CB,37-067,90,0,0,0,0,1,0,0,0,91,2,1,1,0.0,0.0,0.0,5,1,77,84,91.7,2,69,0,0,0
12,Trevoh Chalobah,14.0,eng ENG,CB,22-146,90,0,0,0,0,0,0,0,0,95,2,3,1,0.0,0.0,0.0,1,0,73,86,84.9,8,66,1,0,0
13,Edouard Mendy,16.0,sn SEN,GK,29-272,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,21,25,84.0,0,20,0,0,0
14,14 Players,,,,,990,1,0,1,1,23,5,2,0,761,16,12,7,2.7,1.9,0.9,40,2,537,647,83.0,55,538,35,19,8
