,num,joueur
0,,Maarten Stekelenburg
1,,Pajtim Kasami
2,,Bryan Ruiz
3,,Dimitar Berbatov
4,,Steve Sidwell
5,,Fernando Amorebieta
6,,Philippe Senderos
7,,Scott Parker
8,,Ashkan Dejagah
9,,Sascha Riether
10,,Kieran Richardson
