,num,joueur
0,3,Miguel Britos
1,4,Mario Suárez
2,7,José Manuel Jurado
3,15,Craig Cathcart
4,16,Nathan Aké
5,22,Almen Abdi
6,23,Ben Watson
7,24,Odion Ighalo
8,29,Étienne Capoue
9,,
10,30,Costel Pantilimon
