,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Diogo Jota,20.0,pt POR,"FW,RM",25-015,89,3,0,1,0,2,0,0,,0,3,0,3,0,3,0,0
1,Joe Gomez,12.0,eng ENG,"CB,RM",24-210,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2,Sadio Mané,10.0,sn SEN,"LW,LM",29-253,81,2,2,0,1,1,1,1,100.0,0,1,0,1,0,2,0,0
3,Kostas Tsimikas,21.0,gr GRE,"LB,WB",25-221,9,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
4,Mohamed Salah,11.0,eg EGY,"RW,FW",29-187,90,2,1,0,1,1,2,2,100.0,0,0,0,0,0,2,0,0
5,James Milner,7.0,eng ENG,"LM,CM,LB",35-349,90,3,1,1,2,0,0,2,0.0,2,0,0,0,2,5,2,0
6,Tyler Morton,80.0,eng ENG,CM,19-049,59,0,0,0,0,0,0,2,0.0,2,0,0,0,3,3,0,0
7,Roberto Firmino,9.0,br BRA,"FW,LM",30-078,31,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
8,Naby Keïta,8.0,gn GUI,"RM,CM",26-312,90,7,3,5,1,1,5,8,62.5,3,3,0,3,3,10,1,0
9,Andrew Robertson,26.0,sct SCO,LB,27-283,76,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
10,Ibrahima Konaté,5.0,fr FRA,CB,22-208,90,1,1,0,0,1,0,0,,0,3,2,1,1,2,3,0
11,Joël Matip,32.0,cm CMR,CB,30-133,90,3,3,1,2,0,0,0,,0,1,0,1,0,3,4,0
12,Trent Alexander-Arnold,66.0,eng ENG,"RB,WB",23-073,90,4,2,3,0,1,2,4,50.0,2,1,0,1,0,4,1,0
13,Alisson,1.0,br BRA,GK,29-078,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
14,14 Players,,,,,976,25,13,11,7,7,10,19,52.6,9,13,2,11,11,36,15,1
