,num,joueur
0,,Paul Robinson
1,,Junior Hoilett
2,,Jason Lowe
3,,Morten Gamst Pedersen
4,,Yakubu Aiyegbeni
5,,David Dunn
6,,Bradley Orr
7,,Gaël Givet
8,,Scott Dann
9,,Anthony Modeste
10,,Martin Olsson
