,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Peter Crouch,25.0,eng ENG,FW,36-350,69,26,1,2,12,12,2,26,0,0,,0,,7,19,3,0,1,0,1,1,23,3
1,Mame Biram Diouf,18.0,sn SEN,FW,30-030,21,6,0,0,3,3,2,6,0,0,,0,,3,20,5,0,0,0,0,2,5,2
2,Eric Maxim Choupo-Moting,10.0,cm CMR,LW,28-298,60,32,1,4,16,13,3,32,3,1,33.3,2,66.7,25,184,105,1,3,1,2,0,24,2
3,Ramadan Sobhi,32.0,eg EGY,"LM,LW",20-357,30,17,0,3,11,3,0,17,0,0,,0,,13,94,49,2,0,0,1,1,13,5
4,Xherdan Shaqiri,22.0,ch SUI,"RW,RM",26-097,90,50,0,10,23,17,2,50,2,2,100.0,0,0.0,38,237,60,1,3,2,2,3,41,9
5,Stephen Ireland,7.0,ie IRL,"AM,FW",31-146,90,57,2,12,36,9,2,57,0,0,,0,,35,109,32,0,0,0,0,1,45,4
6,Darren Fletcher,24.0,sct SCO,"DM,CM",33-348,90,67,2,19,44,4,0,67,0,0,,0,,42,202,73,1,0,0,1,0,50,0
7,Joe Allen,4.0,wls WAL,"DM,CM",27-307,90,54,3,14,30,10,0,54,1,1,100.0,0,0.0,39,196,96,2,3,0,0,1,41,3
8,Josh Tymon,12.0,eng ENG,LB,18-238,45,18,3,7,9,2,0,18,0,0,,0,,7,38,2,0,0,0,0,2,9,0
9,Kevin Wimmer,5.0,at AUT,LB,25-061,45,30,5,16,14,0,0,30,2,1,50.0,1,50.0,16,68,31,0,0,0,0,0,19,0
10,Bruno Martins Indi,15.0,nl NED,CB,25-341,90,25,4,14,11,0,0,25,0,0,,0,,12,50,13,0,0,0,0,0,13,0
11,Kurt Zouma,6.0,fr FRA,CB,23-080,90,45,8,29,16,1,1,45,0,0,,0,,25,163,114,1,0,0,0,0,26,0
12,Moritz Bauer,2.0,at AUT,RB,25-355,90,46,2,18,12,16,1,46,1,1,100.0,0,0.0,20,142,102,1,0,0,1,1,24,5
13,Jack Butland,1.0,eng ENG,GK,24-311,90,38,35,38,0,0,0,38,0,0,,0,,18,156,121,0,0,0,0,0,11,0
14,14 Players,,,,,990,511,66,186,237,90,13,511,9,6,66.7,3,33.3,300,1678,806,9,10,3,8,12,344,33
