,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Harry Kane,10.0,eng ENG,"FW,AM,LW",25-036,90,0,0,0,0,2,0,0,0,29,0,0,0,0.3,0.3,0.0,0,0,13,22,59.1,1,23,1,3,2
1,Lucas Moura,27.0,br BRA,"FW,RW",26-020,90,0,0,0,0,1,0,0,0,47,3,2,0,0.0,0.0,0.1,4,0,14,27,51.9,0,26,2,3,1
2,Ben Davies,33.0,wls WAL,"LW,LB",25-131,88,0,0,0,0,1,0,0,0,65,0,1,2,0.0,0.0,0.0,2,0,36,57,63.2,7,40,2,1,1
3,Danny Rose,3.0,eng ENG,LB,28-062,2,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,0,0,,0,0,0,0,0
4,Kieran Trippier,2.0,eng ENG,"RW,RB",27-348,90,0,0,0,0,0,0,0,0,106,5,0,0,0.0,0.0,0.3,3,0,67,96,69.8,15,53,1,2,1
5,Dele Alli,20.0,eng ENG,"CM,LM",22-144,90,0,0,0,0,1,0,0,0,58,1,1,2,0.1,0.1,0.0,3,0,40,49,81.6,7,38,2,2,1
6,Christian Eriksen,23.0,dk DEN,"CM,RM",26-200,90,0,0,0,0,4,2,0,0,83,3,1,0,0.1,0.1,0.0,1,0,56,75,74.7,10,43,2,1,0
7,Mousa Dembélé,19.0,be BEL,"DM,CM",31-048,85,0,0,0,0,0,0,1,0,53,1,0,1,0.0,0.0,0.0,2,0,39,49,79.6,3,31,1,1,1
8,Harry Winks,8.0,eng ENG,DM,22-212,5,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,2,0,11,13,84.6,4,11,3,1,1
9,Jan Vertonghen,5.0,be BEL,CB,31-131,90,0,0,0,0,0,0,0,0,82,4,1,0,0.0,0.0,0.1,1,0,59,71,83.1,13,58,1,3,2
10,Davinson Sánchez,6.0,co COL,CB,22-082,90,0,0,0,0,1,0,0,0,71,4,2,0,0.1,0.1,0.0,0,0,47,55,85.5,1,42,0,0,0
11,Toby Alderweireld,4.0,be BEL,CB,29-184,80,0,0,0,0,0,0,0,0,75,2,0,1,0.0,0.0,0.1,1,0,58,67,86.6,10,50,2,1,0
12,Fernando Llorente,18.0,es ESP,FW,33-188,10,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,5,1,0,0
13,Michel Vorm,13.0,nl NED,GK,34-317,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,20,24,83.3,0,13,0,0,0
14,14 Players,,,,,990,0,0,0,0,11,2,1,0,713,23,8,6,0.6,0.6,0.6,20,0,462,609,75.9,71,433,18,18,10
