,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Lys Mousset,11.0,fr FRA,FW,24-325,62,10,0,1,5,4,2,10,2,2,100.0,0,0.0,5,33,5,0,0,0,2,1,7,3
1,Oliver Burke,14.0,sct SCO,FW,23-266,28,7,0,0,1,6,0,7,0,0,,0,,6,16,0,0,0,0,2,0,6,1
2,Rhian Brewster,24.0,eng ENG,"LW,FW",20-272,90,30,0,2,14,14,2,30,3,3,100.0,0,0.0,15,85,17,1,1,0,1,3,20,5
3,David McGoldrick,17.0,ie IRL,"RW,AM",33-030,90,58,1,4,22,32,4,58,0,0,,0,,40,198,50,1,2,1,2,3,52,13
4,Enda Stevens,3.0,ie IRL,"LM,CB",30-173,90,94,1,25,44,26,1,94,1,1,100.0,0,0.0,62,361,123,2,0,0,2,1,63,7
5,Ben Osborn,23.0,eng ENG,"CM,WB",26-146,90,93,3,17,48,28,1,93,3,1,33.3,2,66.7,62,254,136,0,3,0,2,1,62,6
6,Ethan Ampadu,22.0,wls WAL,CM,20-106,66,51,1,5,33,14,0,51,1,1,100.0,0,0.0,34,193,80,0,2,0,0,0,35,0
7,Oliver Norwood,16.0,nir NIR,CM,29-261,24,35,0,1,29,5,0,35,0,0,,0,,24,86,66,2,0,0,0,0,26,0
8,George Baldock,2.0,gr GRE,"RM,WB",27-295,90,57,1,1,19,37,1,57,0,0,,0,,35,81,34,0,0,0,2,1,43,12
9,Jack Robinson,19.0,eng ENG,CB,27-119,56,40,2,15,17,8,0,40,0,0,,0,,25,87,37,0,0,0,0,0,23,0
10,John Fleck,4.0,sct SCO,"CM,CB",29-127,34,40,0,5,28,9,0,40,2,2,100.0,0,0.0,28,160,101,3,1,0,1,0,30,1
11,John Egan,12.0,ie IRL,CB,28-070,90,67,2,23,43,3,0,67,0,0,,0,,48,409,258,2,1,0,0,0,46,0
12,Chris Basham,6.0,eng ENG,CB,32-162,90,69,2,12,43,16,0,69,1,1,100.0,0,0.0,49,333,270,4,0,0,1,0,47,6
13,Aaron Ramsdale,1.0,eng ENG,GK,22-229,90,29,27,29,0,0,0,29,0,0,,0,,19,125,81,0,0,0,0,0,15,0
14,14 Players,,,,,990,680,40,140,346,202,11,680,13,11,84.6,2,15.4,452,2421,1258,15,10,1,15,10,475,54
