,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Che Adams,10.0,sct SCO,FW,24-139,90,36,1,4,21,11,2,36,1,0,0.0,1,100.0,16,74,23,0,0,0,3,4,31,3
1,Theo Walcott,32.0,eng ENG,"FW,LM",31-258,90,38,1,3,21,14,3,38,6,2,33.3,4,66.7,22,97,50,1,2,0,4,2,27,5
2,Moussa Djenepo,12.0,ml MLI,LM,22-167,71,48,2,7,28,13,5,48,4,3,75.0,1,25.0,23,137,90,6,0,3,6,0,33,7
3,Shane Long,7.0,ie IRL,FW,33-312,19,12,0,1,6,5,0,12,0,0,,0,,4,15,7,0,1,0,1,0,7,0
4,Oriol Romeu,6.0,es ESP,CM,29-066,90,74,3,23,46,5,0,74,1,1,100.0,0,0.0,31,119,61,0,0,0,0,0,46,1
5,James Ward-Prowse,8.0,eng ENG,CM,26-028,90,80,6,21,45,14,0,80,1,1,100.0,0,0.0,28,132,49,0,2,0,1,0,45,0
6,Stuart Armstrong,17.0,sct SCO,RM,28-244,89,59,1,7,40,14,1,59,4,4,100.0,0,0.0,29,189,92,2,2,0,3,1,40,1
7,Ibrahima Diallo,27.0,fr FRA,RM,21-266,1,3,0,1,2,0,0,3,0,0,,0,,0,0,0,0,0,0,1,0,1,1
8,Ryan Bertrand,3.0,eng ENG,LB,31-116,90,72,4,24,41,8,1,72,0,0,,0,,36,250,171,1,2,0,2,1,40,2
9,Jannik Vestergaard,4.0,dk DEN,CB,28-118,90,55,2,16,35,4,1,55,0,0,,0,,30,130,101,0,0,0,0,1,44,0
10,Jan Bednarek,35.0,pl POL,CB,24-231,90,85,15,47,37,2,1,85,0,0,,0,,41,158,83,0,0,0,0,0,50,0
11,Kyle Walker-Peters,2.0,eng ENG,RB,23-230,89,84,2,29,46,12,1,84,1,1,100.0,0,0.0,37,210,102,3,5,1,3,4,52,2
12,Dan Nlundulu,40.0,eng ENG,RB,21-298,1,2,0,0,1,1,0,2,0,0,,0,,1,9,9,0,0,0,0,0,1,0
13,Alex McCarthy,1.0,eng ENG,GK,30-362,90,42,35,42,0,0,0,42,0,0,,0,,21,113,82,0,0,0,0,0,22,0
14,14 Players,,,,,990,690,72,225,369,103,15,690,18,12,66.7,6,33.3,319,1633,920,13,14,4,24,13,439,22
