,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Kai Havertz,29.0,de GER,"FW,RW",23-260,90,38,0,1,15,22,4,38,3,1,33.3,1,33.3,20,119,28,1,1,1,1,0,31,8
1,Raheem Sterling,17.0,eng ENG,"LW,RW",28-080,82,53,1,6,12,35,6,53,7,3,42.9,4,57.1,38,225,117,6,3,3,3,1,44,8
2,Pierre-Emerick Aubameyang,9.0,ga GAB,FW,33-253,8,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
3,Hakim Ziyech,22.0,ma MAR,RW,29-344,61,29,0,3,16,10,2,29,2,1,50.0,0,0.0,16,77,29,1,2,1,1,1,20,1
4,Denis Zakaria,20.0,ch SUI,DM,26-098,29,26,0,1,16,9,0,26,1,1,100.0,0,0.0,23,117,64,3,1,0,1,1,23,1
5,João Félix,11.0,pt POR,"AM,LW",23-108,82,57,0,5,26,26,1,57,1,0,0.0,1,100.0,34,212,97,1,7,0,3,4,47,7
6,Mykhailo Mudryk,15.0,ua UKR,LW,22-052,8,14,0,0,1,13,0,14,4,0,0.0,4,100.0,8,58,12,1,0,0,0,0,7,3
7,Enzo Fernández,5.0,ar ARG,DM,22-040,90,131,2,14,91,27,1,131,1,1,100.0,0,0.0,90,428,159,3,1,0,0,1,105,1
8,Ruben Loftus-Cheek,12.0,eng ENG,DM,27-034,61,35,1,5,25,7,1,35,1,0,0.0,0,0.0,21,99,43,0,0,0,0,2,24,2
9,Mason Mount,19.0,eng ENG,AM,24-047,29,22,0,2,6,14,0,22,0,0,,0,,11,27,14,0,0,0,0,2,14,1
10,Ben Chilwell,21.0,eng ENG,LB,26-067,90,92,2,21,38,35,0,92,2,1,50.0,1,50.0,58,273,171,4,4,1,1,2,66,4
11,Kalidou Koulibaly,26.0,sn SEN,CB,31-251,90,83,10,33,48,2,1,83,0,0,,0,,45,225,147,0,0,0,0,1,58,1
12,Thiago Silva,6.0,br BRA,CB,38-157,18,15,2,5,10,0,0,15,0,0,,0,,3,8,0,0,0,0,0,0,9,0
13,Wesley Fofana,33.0,fr FRA,CB,22-071,72,47,7,14,28,5,0,47,1,1,100.0,0,0.0,25,150,91,0,1,0,0,0,29,1
14,Reece James,24.0,eng ENG,RB,23-080,90,88,6,20,46,22,0,88,2,1,50.0,1,50.0,54,235,105,1,0,0,1,0,62,2
15,Kepa Arrizabalaga,1.0,es ESP,GK,28-146,90,25,21,25,0,0,0,25,0,0,,0,,11,50,14,0,0,0,0,0,12,0
16,16 Players,,,,,990,755,52,155,378,227,16,755,25,10,40.0,12,48.0,457,2303,1091,21,20,6,11,15,551,40
