,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Salomón Rondón,9.0,ve VEN,FW,28-137,77,1,0,0,1,2,0,0,0,0,0,0,0,5,4,1,80.0
1,Daniel Sturridge,15.0,eng ENG,FW,28-152,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Jay Rodriguez,19.0,eng ENG,"FW,LM",28-186,90,0,0,0,0,1,0,0,2,0,0,0,0,6,1,2,33.3
3,James McClean,14.0,ie IRL,"LM,RM",28-284,90,1,0,0,1,0,0,1,3,2,0,0,0,4,0,2,0.0
4,Grzegorz Krychowiak,20.0,pl POL,CM,28-002,32,0,0,0,3,1,0,0,2,0,0,0,0,2,0,1,0.0
5,Gareth Barry,18.0,eng ENG,CM,36-342,58,0,0,0,1,1,0,0,0,0,0,0,0,7,0,1,0.0
6,Claudio Yacob,5.0,ar ARG,CM,30-197,90,0,0,0,2,1,0,0,2,4,0,0,0,4,0,1,0.0
7,Sam Field,28.0,eng ENG,"RM,FW",19-268,54,0,0,0,1,2,0,1,2,2,0,0,0,1,0,2,0.0
8,Matt Phillips,10.0,sct SCO,RM,26-324,36,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0
9,Allan Nyom,2.0,cm CMR,LB,29-266,90,0,0,0,0,0,0,0,2,1,0,0,0,5,1,0,100.0
10,Ahmed Hegazi,26.0,eg EGY,CB,27-006,90,0,0,0,0,0,0,0,3,1,0,0,0,8,0,1,0.0
11,Gareth McAuley,23.0,nir NIR,CB,38-057,90,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,
12,Craig Dawson,25.0,eng ENG,RB,27-270,90,0,0,0,0,1,0,0,0,0,0,0,0,8,4,2,66.7
13,Ben Foster,1.0,eng ENG,GK,34-303,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,3,0,0,10,9,0,2,17,12,0,0,0,54,10,14,41.7
