,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
0,2015-08-08,15:00 ,Premier League,Matchweek 1,Sat,Home,L,1,3,Crystal Palace,63,"27,036",Russell Martin,4-1-4-1,Simon Hooper,https://fbref.com/en/matches/47257ad7/Norwich-City-Crystal-Palace-August-8-2015-Premier-League,
1,2015-08-15,15:00 ,Premier League,Matchweek 2,Sat,Away,W,3,1,Sunderland,56,"41,379",Russell Martin,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/0a0fc05b/Sunderland-Norwich-City-August-15-2015-Premier-League,
2,2015-08-22,15:00 ,Premier League,Matchweek 3,Sat,Home,D,1,1,Stoke City,43,"26,771",Russell Martin,4-4-1-1,Mike Dean,https://fbref.com/en/matches/5a33c81a/Norwich-City-Stoke-City-August-22-2015-Premier-League,
4,2015-08-30,13:30 ,Premier League,Matchweek 4,Sun,Away,L,0,3,Southampton,39,"29,573",Russell Martin,4-4-1-1,Jonathan Moss,https://fbref.com/en/matches/8049f81a/Southampton-Norwich-City-August-30-2015-Premier-League,
5,2015-09-12,15:00 ,Premier League,Matchweek 5,Sat,Home,W,3,1,Bournemouth,48,"27,018",Russell Martin,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/602d69bd/Norwich-City-Bournemouth-September-12-2015-Premier-League,
6,2015-09-20,16:00 ,Premier League,Matchweek 6,Sun,Away,D,1,1,Liverpool,41,"44,072",Russell Martin,4-1-4-1,Anthony Taylor,https://fbref.com/en/matches/152338f8/Liverpool-Norwich-City-September-20-2015-Premier-League,
8,2015-09-26,15:00 ,Premier League,Matchweek 7,Sat,Away,D,2,2,West Ham,57,"34,857",Russell Martin,4-2-3-1,Mike Dean,https://fbref.com/en/matches/c73b4faa/West-Ham-United-Norwich-City-September-26-2015-Premier-League,
9,2015-10-03,15:00 ,Premier League,Matchweek 8,Sat,Home,L,1,2,Leicester City,66,"27,067",Russell Martin,4-4-1-1,Mark Clattenburg,https://fbref.com/en/matches/5e44f3d4/Norwich-City-Leicester-City-October-3-2015-Premier-League,
10,2015-10-18,16:00 ,Premier League,Matchweek 9,Sun,Away,L,2,6,Newcastle Utd,56,"47,006",Russell Martin,4-1-4-1,Anthony Taylor,https://fbref.com/en/matches/8ddab97b/Newcastle-United-Norwich-City-October-18-2015-Premier-League,
11,2015-10-24,15:00 ,Premier League,Matchweek 10,Sat,Home,L,0,1,West Brom,61,"26,983",Russell Martin,4-1-4-1,Kevin Friend,https://fbref.com/en/matches/99640144/Norwich-City-West-Bromwich-Albion-October-24-2015-Premier-League,
13,2015-10-31,15:00 ,Premier League,Matchweek 11,Sat,Away,L,1,2,Manchester City,29,"53,418",Russell Martin,5-4-1,Robert Madley,https://fbref.com/en/matches/8838d0a5/Manchester-City-Norwich-City-October-31-2015-Premier-League,
14,2015-11-07,15:00 ,Premier League,Matchweek 12,Sat,Home,W,1,0,Swansea City,33,"27,029",Alexander Tettey,4-4-1-1,Mark Clattenburg,https://fbref.com/en/matches/9351699f/Norwich-City-Swansea-City-November-7-2015-Premier-League,
15,2015-11-21,15:00 ,Premier League,Matchweek 13,Sat,Away,L,0,1,Chelsea,36,"41,582",Gary O'Neil,4-4-1-1,Craig Pawson,https://fbref.com/en/matches/7b47d7c4/Chelsea-Norwich-City-November-21-2015-Premier-League,
16,2015-11-29,16:15 ,Premier League,Matchweek 14,Sun,Home,D,1,1,Arsenal,37,"27,091",Gary O'Neil,4-4-1-1,Jonathan Moss,https://fbref.com/en/matches/c405d35a/Norwich-City-Arsenal-November-29-2015-Premier-League,
17,2015-12-05,15:00 ,Premier League,Matchweek 15,Sat,Away,L,0,2,Watford,50,"20,422",Alexander Tettey,4-1-4-1,Mike Dean,https://fbref.com/en/matches/e9761bcd/Watford-Norwich-City-December-5-2015-Premier-League,
18,2015-12-12,12:45 ,Premier League,Matchweek 16,Sat,Home,D,1,1,Everton,41,"27,027",Russell Martin,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/47af8a65/Norwich-City-Everton-December-12-2015-Premier-League,
19,2015-12-19,15:00 ,Premier League,Matchweek 17,Sat,Away,W,2,1,Manchester Utd,31,"75,320",Russell Martin,4-4-1-1,Michael Oliver,https://fbref.com/en/matches/8d502375/Manchester-United-Norwich-City-December-19-2015-Premier-League,
20,2015-12-26,15:00 ,Premier League,Matchweek 18,Sat,Away,L,0,3,Tottenham,40,"35,198",Russell Martin,4-4-1-1,Mike Jones,https://fbref.com/en/matches/2e22c9fd/Tottenham-Hotspur-Norwich-City-December-26-2015-Premier-League,
21,2015-12-28,15:00 ,Premier League,Matchweek 19,Mon,Home,W,2,0,Aston Villa,48,"27,071",Russell Martin,4-4-1-1,Graham Scott,https://fbref.com/en/matches/88ea2492/Norwich-City-Aston-Villa-December-28-2015-Premier-League,
22,2016-01-02,15:00 ,Premier League,Matchweek 20,Sat,Home,W,1,0,Southampton,42,"27,022",Russell Martin,4-4-1-1,Mark Clattenburg,https://fbref.com/en/matches/151c29cc/Norwich-City-Southampton-January-2-2016-Premier-League,
24,2016-01-13,19:45 ,Premier League,Matchweek 21,Wed,Away,L,1,3,Stoke City,36,"27,274",Russell Martin,4-4-1-1,Niel Swarbrick,https://fbref.com/en/matches/3e918925/Stoke-City-Norwich-City-January-13-2016-Premier-League,
25,2016-01-16,15:00 ,Premier League,Matchweek 22,Sat,Away,L,0,3,Bournemouth,55,"11,065",Russell Martin,4-4-1-1,Robert Madley,https://fbref.com/en/matches/0bc45bff/Bournemouth-Norwich-City-January-16-2016-Premier-League,
26,2016-01-23,12:45 ,Premier League,Matchweek 23,Sat,Home,L,4,5,Liverpool,48,"27,108",Russell Martin,4-4-1-1,Lee Mason,https://fbref.com/en/matches/dcce81e2/Norwich-City-Liverpool-January-23-2016-Premier-League,
27,2016-02-02,19:45 ,Premier League,Matchweek 24,Tue,Home,L,0,3,Tottenham,46,"27,067",Alexander Tettey,4-4-1-1,Kevin Friend,https://fbref.com/en/matches/efbefc7a/Norwich-City-Tottenham-Hotspur-February-2-2016-Premier-League,
28,2016-02-06,15:00 ,Premier League,Matchweek 25,Sat,Away,L,0,2,Aston Villa,52,"32,472",Russell Martin,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/edf56f2e/Aston-Villa-Norwich-City-February-6-2016-Premier-League,
29,2016-02-13,15:00 ,Premier League,Matchweek 26,Sat,Home,D,2,2,West Ham,48,"27,101",Russell Martin,4-4-1-1,Mike Jones,https://fbref.com/en/matches/a81b425a/Norwich-City-West-Ham-United-February-13-2016-Premier-League,
30,2016-02-27,15:00 ,Premier League,Matchweek 27,Sat,Away,L,0,1,Leicester City,42,"32,114",Russell Martin,5-4-1,Niel Swarbrick,https://fbref.com/en/matches/05fc0918/Leicester-City-Norwich-City-February-27-2016-Premier-League,
31,2016-03-01,19:45 ,Premier League,Matchweek 28,Tue,Home,L,1,2,Chelsea,47,"27,091",Russell Martin,5-4-1,Lee Mason,https://fbref.com/en/matches/268c182d/Norwich-City-Chelsea-March-1-2016-Premier-League,
32,2016-03-05,15:00 ,Premier League,Matchweek 29,Sat,Away,L,0,1,Swansea City,44,"20,929",Russell Martin,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/3e3b1c25/Swansea-City-Norwich-City-March-5-2016-Premier-League,
33,2016-03-12,12:45 ,Premier League,Matchweek 30,Sat,Home,D,0,0,Manchester City,34,"26,323",Russell Martin,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/c90a41ad/Norwich-City-Manchester-City-March-12-2016-Premier-League,
34,2016-03-19,15:00 ,Premier League,Matchweek 31,Sat,Away,W,1,0,West Brom,50,"25,039",Russell Martin,4-4-2,Anthony Taylor,https://fbref.com/en/matches/ba9db154/West-Bromwich-Albion-Norwich-City-March-19-2016-Premier-League,
35,2016-04-02,15:00 ,Premier League,Matchweek 32,Sat,Home,W,3,2,Newcastle Utd,43,"27,137",Gary O'Neil,4-4-1-1,Mike Dean,https://fbref.com/en/matches/360784c0/Norwich-City-Newcastle-United-April-2-2016-Premier-League,
36,2016-04-09,15:00 ,Premier League,Matchweek 33,Sat,Away,L,0,1,Crystal Palace,48,"24,960",Gary O'Neil,4-4-1-1,Michael Oliver,https://fbref.com/en/matches/0c59215c/Crystal-Palace-Norwich-City-April-9-2016-Premier-League,
37,2016-04-16,12:45 ,Premier League,Matchweek 34,Sat,Home,L,0,3,Sunderland,64,"27,117",Gary O'Neil,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/33fb2fb2/Norwich-City-Sunderland-April-16-2016-Premier-League,
38,2016-04-30,17:30 ,Premier League,Matchweek 36,Sat,Away,L,0,1,Arsenal,31,"59,989",Russell Martin,4-4-1-1,Mike Jones,https://fbref.com/en/matches/ab4dc164/Arsenal-Norwich-City-April-30-2016-Premier-League,
39,2016-05-07,12:45 ,Premier League,Matchweek 37,Sat,Home,L,0,1,Manchester Utd,33,"27,132",Russell Martin,4-4-1-1,Craig Pawson,https://fbref.com/en/matches/3f6507ad/Norwich-City-Manchester-United-May-7-2016-Premier-League,
40,2016-05-11,19:45 ,Premier League,Matchweek 35,Wed,Home,W,4,2,Watford,56,"26,279",Russell Martin,4-2-3-1,Roger East,https://fbref.com/en/matches/3d1994e0/Norwich-City-Watford-May-11-2016-Premier-League,
41,2016-05-15,15:00 ,Premier League,Matchweek 38,Sun,Away,L,0,3,Everton,55,"36,691",Russell Martin,4-4-1-1,Lee Mason,https://fbref.com/en/matches/8946cf1d/Everton-Norwich-City-May-15-2016-Premier-League,
