,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Tyler Roberts,11.0,wls WAL,FW,22-322,89,25,0,2,15,9,0,25,3,1,33.3,2,66.7,14,78,16,0,0,0,1,1,18,4
1,Charlie Cresswell,35.0,eng ENG,CM,19-105,1,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
2,Daniel James,20.0,wls WAL,LM,24-020,90,44,0,3,12,30,4,44,4,0,0.0,4,100.0,28,188,75,4,2,2,6,0,29,12
3,Mateusz Klich,43.0,pl POL,CM,31-170,45,15,2,3,7,5,0,15,1,1,100.0,0,0.0,9,70,6,0,0,0,1,0,8,2
4,Rodrigo,19.0,es ESP,"CM,RW",30-269,45,23,0,2,11,10,4,23,1,0,0.0,1,100.0,14,101,38,1,1,0,2,0,20,7
5,Adam Forshaw,4.0,eng ENG,CM,30-053,90,55,2,8,32,15,1,55,1,0,0.0,1,100.0,34,187,59,0,1,0,1,0,32,3
6,Raphinha,10.0,br BRA,RM,24-351,90,58,2,8,23,28,2,57,6,1,16.7,5,83.3,31,146,44,1,0,1,3,3,32,10
7,Kalvin Phillips,23.0,eng ENG,DM,25-363,90,69,3,17,38,14,1,69,0,0,,0,,42,139,51,1,0,1,2,3,41,3
8,Pascal Struijk,21.0,nl NED,LB,22-111,45,29,0,8,16,5,0,29,0,0,,0,,20,77,58,0,0,0,2,0,20,3
9,Junior Firpo,3.0,es ESP,LB,25-100,45,53,0,9,32,13,3,53,0,0,,0,,38,129,94,2,2,1,0,0,40,5
10,Liam Cooper,6.0,sct SCO,CB,30-092,90,95,9,53,41,1,1,95,0,0,,0,,56,321,242,2,0,0,0,0,62,0
11,Diego Llorente,14.0,es ESP,CB,28-106,90,79,10,42,36,1,0,79,0,0,,0,,51,421,345,3,0,0,1,0,50,0
12,Stuart Dallas,15.0,nir NIR,RB,30-225,90,58,5,22,25,13,1,58,2,1,50.0,1,50.0,30,136,82,1,0,0,1,0,26,1
13,Illan Meslier,1.0,fr FRA,GK,21-273,90,40,29,40,0,0,0,40,0,0,,0,,23,96,74,0,0,0,0,0,19,0
14,14 Players,,,,,990,645,62,217,290,144,17,644,18,4,22.2,14,77.8,390,2089,1184,15,6,5,20,7,397,50
