,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
0,2016-08-14,16:00 ,Premier League,Matchweek 1,Sun,Away,W,4,3,Arsenal,49,"60,033",Jordan Henderson,4-3-3,Michael Oliver,https://fbref.com/en/matches/0e815975/Arsenal-Liverpool-August-14-2016-Premier-League,
1,2016-08-20,15:00 ,Premier League,Matchweek 2,Sat,Away,L,0,2,Burnley,80,"21,313",Jordan Henderson,4-3-3,Lee Mason,https://fbref.com/en/matches/d12b8249/Burnley-Liverpool-August-20-2016-Premier-League,
3,2016-08-27,12:30 ,Premier League,Matchweek 3,Sat,Away,D,1,1,Tottenham,51,"31,211",Jordan Henderson,4-3-3,Robert Madley,https://fbref.com/en/matches/ec67d2ad/Tottenham-Hotspur-Liverpool-August-27-2016-Premier-League,
4,2016-09-10,17:30 ,Premier League,Matchweek 4,Sat,Home,W,4,1,Leicester City,62,"51,232",Jordan Henderson,4-3-3,Craig Pawson,https://fbref.com/en/matches/2fa09296/Liverpool-Leicester-City-September-10-2016-Premier-League,
5,2016-09-16,20:00 ,Premier League,Matchweek 5,Fri,Away,W,2,1,Chelsea,47,"41,514",Jordan Henderson,4-3-3,Martin Atkinson,https://fbref.com/en/matches/a44af6cd/Chelsea-Liverpool-September-16-2016-Premier-League,
7,2016-09-24,15:00 ,Premier League,Matchweek 6,Sat,Home,W,5,1,Hull City,74,"53,109",Jordan Henderson,4-3-3,Andre Marriner,https://fbref.com/en/matches/0f9dbd65/Liverpool-Hull-City-September-24-2016-Premier-League,
8,2016-10-01,12:30 ,Premier League,Matchweek 7,Sat,Away,W,2,1,Swansea City,59,"20,862",Jordan Henderson,4-3-3,Michael Oliver,https://fbref.com/en/matches/3d216fb0/Swansea-City-Liverpool-October-1-2016-Premier-League,
9,2016-10-17,20:00 ,Premier League,Matchweek 8,Mon,Home,D,0,0,Manchester Utd,65,"52,769",Jordan Henderson,4-3-3,Anthony Taylor,https://fbref.com/en/matches/9bfc3bf4/North-West-Derby-Liverpool-Manchester-United-October-17-2016-Premier-League,
10,2016-10-22,17:30 ,Premier League,Matchweek 9,Sat,Home,W,2,1,West Brom,68,"53,218",Jordan Henderson,4-3-3,Niel Swarbrick,https://fbref.com/en/matches/81fd1f87/Liverpool-West-Bromwich-Albion-October-22-2016-Premier-League,
12,2016-10-29,17:30 ,Premier League,Matchweek 10,Sat,Away,W,4,2,Crystal Palace,55,"25,628",Jordan Henderson,4-3-3,Andre Marriner,https://fbref.com/en/matches/c1873b0b/Crystal-Palace-Liverpool-October-29-2016-Premier-League,
13,2016-11-06,14:15 ,Premier League,Matchweek 11,Sun,Home,W,6,1,Watford,60,"53,163",Jordan Henderson,4-3-3,Michael Oliver,https://fbref.com/en/matches/88e5f133/Liverpool-Watford-November-6-2016-Premier-League,
14,2016-11-19,15:00 ,Premier League,Matchweek 12,Sat,Away,D,0,0,Southampton,65,"31,848",Jordan Henderson,4-3-3,Mark Clattenburg,https://fbref.com/en/matches/b9139a9d/Southampton-Liverpool-November-19-2016-Premier-League,
15,2016-11-26,15:00 ,Premier League,Matchweek 13,Sat,Home,W,2,0,Sunderland,77,"53,114",Jordan Henderson,4-3-3,Anthony Taylor,https://fbref.com/en/matches/80d02dd1/Liverpool-Sunderland-November-26-2016-Premier-League,
