,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Aleksandar Mitrović,9.0,rs SRB,FW,28-034,84,0,0,0,2,0,0,0,0,0,0,0,0,0,5,3,62.5
1,Carlos Vinícius,30.0,br BRA,FW,27-209,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
2,Willian,20.0,br BRA,LW,34-072,72,0,0,0,0,2,0,1,0,1,0,0,0,5,1,2,33.3
3,Daniel James,21.0,wls WAL,RW,24-344,18,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,
4,Neeskens Kebano,7.0,cd COD,RW,30-224,84,0,0,0,2,2,0,1,0,1,0,0,0,3,0,1,0.0
5,Harry Wilson,8.0,wls WAL,LW,25-212,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,Andreas Pereira,18.0,br BRA,AM,26-292,86,0,0,0,1,1,0,11,1,0,0,0,0,5,0,0,
7,Luke Harris,38.0,wls WAL,AM,17-200,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
8,João Palhinha,26.0,pt POR,DM,27-103,90,0,0,0,1,2,0,0,0,3,0,0,0,3,3,0,100.0
9,Harrison Reed,6.0,eng ENG,DM,27-266,72,0,0,0,1,1,0,0,0,0,0,0,0,3,0,3,0.0
10,Tom Cairney,10.0,sct SCO,DM,31-273,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,Antonee Robinson,33.0,us USA,LB,25-073,90,0,0,0,0,0,0,4,0,1,0,0,0,5,0,2,0.0
12,Tim Ream,13.0,us USA,CB,35-015,90,0,0,0,0,0,0,0,1,1,0,0,0,5,1,1,50.0
13,Issa Diop,31.0,fr FRA,CB,25-284,90,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,80.0
14,Bobby Reid,14.0,jm JAM,RB,29-260,90,0,0,0,2,0,0,3,0,0,0,0,0,7,1,2,33.3
15,Bernd Leno,17.0,de GER,GK,30-230,90,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,100.0
16,16 Players,,,,,990,0,0,0,11,10,0,22,2,7,0,0,0,41,17,15,53.1
