,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
0,2011-08-13,,Premier League,Matchweek 1,Sat,Home,D,1,1,Norwich City,,"17,454",,4-5-1,Stuart Attwell,https://fbref.com/en/matches/37865423/Wigan-Athletic-Norwich-City-August-13-2011-Premier-League,
1,2011-08-20,,Premier League,Matchweek 2,Sat,Away,D,0,0,Swansea City,,"19,028",,4-2-3-1,Phil Dowd,https://fbref.com/en/matches/39a9006b/Swansea-City-Wigan-Athletic-August-20-2011-Premier-League,
2,2011-08-27,,Premier League,Matchweek 3,Sat,Home,W,2,0,QPR,,"17,225",,4-3-3,Michael Oliver,https://fbref.com/en/matches/bd323765/Wigan-Athletic-Queens-Park-Rangers-August-27-2011-Premier-League,
3,2011-09-10,,Premier League,Matchweek 4,Sat,Away,L,0,3,Manchester City,,"46,509",,4-3-3,Martin Atkinson,https://fbref.com/en/matches/7417e847/Manchester-City-Wigan-Athletic-September-10-2011-Premier-League,
4,2011-09-17,,Premier League,Matchweek 5,Sat,Away,L,1,3,Everton,,"31,576",,4-3-3,Peter Walton,https://fbref.com/en/matches/9828e6c1/Everton-Wigan-Athletic-September-17-2011-Premier-League,
5,2011-09-24,,Premier League,Matchweek 6,Sat,Home,L,1,2,Tottenham,,"18,788",,4-3-3,Jon Moss,https://fbref.com/en/matches/b206d05c/Wigan-Athletic-Tottenham-Hotspur-September-24-2011-Premier-League,
6,2011-10-01,,Premier League,Matchweek 7,Sat,Away,L,0,2,Aston Villa,,"30,744",,4-5-1,Mark Clattenburg,https://fbref.com/en/matches/d6f7629a/Aston-Villa-Wigan-Athletic-October-1-2011-Premier-League,
7,2011-10-15,,Premier League,Matchweek 8,Sat,Home,L,1,3,Bolton,,"17,261",,4-5-1,Mike Dean,https://fbref.com/en/matches/359efd8e/Wigan-Athletic-Bolton-Wanderers-October-15-2011-Premier-League,
8,2011-10-22,,Premier League,Matchweek 9,Sat,Away,L,0,1,Newcastle Utd,,"48,321",,4-3-3,Neil Swarbrick,https://fbref.com/en/matches/87f91deb/Newcastle-United-Wigan-Athletic-October-22-2011-Premier-League,
9,2011-10-29,,Premier League,Matchweek 10,Sat,Home,L,0,2,Fulham,,"15,796",,4-3-3,Mike Jones,https://fbref.com/en/matches/e6c4cea1/Wigan-Athletic-Fulham-October-29-2011-Premier-League,
10,2011-11-06,,Premier League,Matchweek 11,Sun,Away,L,1,3,Wolves,,"23,536",,4-3-3,Lee Probert,https://fbref.com/en/matches/efd77455/Wolverhampton-Wanderers-Wigan-Athletic-November-6-2011-Premier-League,
11,2011-11-19,,Premier League,Matchweek 12,Sat,Home,D,3,3,Blackburn,,"17,392",,4-3-3,Andre Marriner,https://fbref.com/en/matches/4e3d4c52/Wigan-Athletic-Blackburn-Rovers-November-19-2011-Premier-League,
12,2011-11-26,,Premier League,Matchweek 13,Sat,Away,W,2,1,Sunderland,,"37,883",,4-3-3,Kevin Friend,https://fbref.com/en/matches/aa3a26e1/Sunderland-Wigan-Athletic-November-26-2011-Premier-League,
13,2011-12-03,,Premier League,Matchweek 14,Sat,Home,L,0,4,Arsenal,,"19,280",,4-5-1,Mark Clattenburg,https://fbref.com/en/matches/a06e2379/Wigan-Athletic-Arsenal-December-3-2011-Premier-League,
14,2011-12-10,,Premier League,Matchweek 15,Sat,Away,W,2,1,West Brom,,"25,446",,4-3-3,Mike Dean,https://fbref.com/en/matches/13d86f7a/West-Bromwich-Albion-Wigan-Athletic-December-10-2011-Premier-League,
15,2011-12-17,,Premier League,Matchweek 16,Sat,Home,D,1,1,Chelsea,,"18,320",,5-3-2,Martin Atkinson,https://fbref.com/en/matches/a3aacbd0/Wigan-Athletic-Chelsea-December-17-2011-Premier-League,
16,2011-12-21,,Premier League,Matchweek 17,Wed,Home,D,0,0,Liverpool,,"19,230",,3-4-3,Michael Oliver,https://fbref.com/en/matches/ba3d8bd2/Wigan-Athletic-Liverpool-December-21-2011-Premier-League,
17,2011-12-26,,Premier League,Matchweek 18,Mon,Away,L,0,5,Manchester Utd,,"75,183",,5-4-1,Phil Dowd,https://fbref.com/en/matches/50229201/Manchester-United-Wigan-Athletic-December-26-2011-Premier-League,
18,2011-12-31,,Premier League,Matchweek 19,Sat,Away,D,2,2,Stoke City,,"26,595",,4-3-3,Michael Oliver,https://fbref.com/en/matches/f6be8bee/Stoke-City-Wigan-Athletic-December-31-2011-Premier-League,
19,2012-01-03,,Premier League,Matchweek 20,Tue,Home,L,1,4,Sunderland,,"15,871",,3-4-3,Mike Dean,https://fbref.com/en/matches/e9c39ac4/Wigan-Athletic-Sunderland-January-3-2012-Premier-League,
20,2012-01-16,,Premier League,Matchweek 21,Mon,Home,L,0,1,Manchester City,,"16,026",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/4bdb9849/Wigan-Athletic-Manchester-City-January-16-2012-Premier-League,
21,2012-01-21,,Premier League,Matchweek 22,Sat,Away,L,1,3,QPR,,"16,002",,4-2-3-1,Jon Moss,https://fbref.com/en/matches/e9810a74/Queens-Park-Rangers-Wigan-Athletic-January-21-2012-Premier-League,
22,2012-01-31,,Premier League,Matchweek 23,Tue,Away,L,1,3,Tottenham,,"35,801",,4-5-1,Lee Probert,https://fbref.com/en/matches/dab3532d/Tottenham-Hotspur-Wigan-Athletic-January-31-2012-Premier-League,
23,2012-02-04,,Premier League,Matchweek 24,Sat,Home,D,1,1,Everton,,"18,340",,5-3-2,Anthony Taylor,https://fbref.com/en/matches/35c79760/Wigan-Athletic-Everton-February-4-2012-Premier-League,
