,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Ivan Toney,17.0,eng ENG,FW,26-060,90,12,17,70.6,211,26,6,7,85.7,2,5,40.0,2,3,66.7,0,0.0,0.0,1,1,0,0,3
1,Yoane Wissa,11.0,cd COD,"LW,FW",25-254,74,14,19,73.7,177,14,9,11,81.8,4,4,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0
2,Mads Roerslev,30.0,dk DEN,"FW,CB",22-325,16,3,6,50.0,52,23,1,2,50.0,2,2,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0
3,Bryan Mbeumo,19.0,cm CMR,"RW,WB,FW",22-281,90,28,38,73.7,506,90,11,14,78.6,12,17,70.6,3,4,75.0,0,0.0,0.0,0,0,1,0,2
4,Christian Eriksen,21.0,dk DEN,"CM,LM",30-090,90,68,84,81.0,1443,433,21,23,91.3,34,37,91.9,12,18,66.7,1,0.7,0.5,5,11,3,2,19
5,Christian Nørgaard,6.0,dk DEN,"CM,CB",28-066,90,69,75,92.0,1313,226,27,30,90.0,35,36,97.2,6,6,100.0,1,0.1,0.1,2,6,1,1,6
6,Mathias Jensen,8.0,dk DEN,"CM,RM",26-134,90,49,53,92.5,1113,358,13,14,92.9,23,23,100.0,12,15,80.0,0,0.1,0.1,2,10,3,2,11
7,Rico Henry,3.0,eng ENG,"WB,LB",24-311,90,57,76,75.0,837,203,33,40,82.5,21,24,87.5,2,6,33.3,0,0.0,0.0,0,2,2,0,6
8,Mads Bech Sørensen,29.0,dk DEN,CB,23-128,45,27,31,87.1,532,218,8,9,88.9,16,19,84.2,2,2,100.0,0,0.0,0.0,0,3,0,0,5
9,Vitaly Janelt,27.0,de GER,CB,24-005,45,59,65,90.8,1131,339,21,21,100.0,33,36,91.7,5,7,71.4,0,0.0,0.0,1,5,0,0,7
10,Pontus Jansson,18.0,se SWE,CB,31-091,90,53,59,89.8,1057,288,16,18,88.9,27,29,93.1,9,11,81.8,0,0.0,0.0,0,2,0,0,3
11,Kristoffer Ajer,20.0,no NOR,"RB,CB",24-028,58,38,47,80.9,790,113,12,14,85.7,18,19,94.7,7,10,70.0,0,0.0,0.1,0,2,1,0,3
12,Josh Dasilva,10.0,eng ENG,"CM,WB",23-204,32,15,17,88.2,214,54,10,12,83.3,5,5,100.0,0,0,,0,0.0,0.2,1,1,1,0,2
13,David Raya,1.0,es ESP,GK,26-242,90,43,49,87.8,1236,821,5,5,100.0,20,20,100.0,16,22,72.7,0,0.0,0.0,0,2,0,0,1
14,14 Players,,,,,990,535,636,84.1,10612,3206,193,220,87.7,252,276,91.3,76,108,70.4,2,1.0,1.1,12,45,12,5,68
