,num,joueur
0,3,Patrick van Aanholt
1,5,Papy Djilobodji
2,7,Sebastian Larsson
3,9,Fabio Borini
4,16,John O'Shea
5,18,Jermain Defoe
6,23,Lamine Koné
7,28,Victor Anichebe
8,44,Adnan Januzaj
9,,
10,12,Mika
