,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Michail Antonio,30.0,jm JAM,FW,30-210,51,7,12,58.3,108,8,4,6,66.7,3,6,50.0,0,0,,0,0.0,0.0,0,2,0,0,2
1,Andriy Yarmolenko,7.0,ua UKR,RM,31-001,39,8,15,53.3,148,66,5,6,83.3,2,4,50.0,1,3,33.3,0,0.1,0.0,1,1,0,0,1
2,Pablo Fornals,18.0,es ESP,LM,24-245,90,28,34,82.4,429,100,15,17,88.2,10,10,100.0,2,4,50.0,0,0.0,0.0,1,2,1,0,2
3,Declan Rice,41.0,eng ENG,CM,21-284,90,29,30,96.7,636,187,8,8,100.0,12,12,100.0,9,10,90.0,0,0.0,0.0,1,3,1,0,6
4,Tomáš Souček,28.0,cz CZE,CM,25-240,90,23,43,53.5,365,140,12,20,60.0,7,15,46.7,2,3,66.7,0,0.0,0.0,0,4,0,0,4
5,Jarrod Bowen,20.0,eng ENG,"RM,FW",23-309,68,6,14,42.9,100,3,3,5,60.0,2,2,100.0,1,5,20.0,0,0.0,0.0,0,0,0,0,0
6,Sébastien Haller,22.0,ci CIV,FW,26-124,22,4,7,57.1,49,22,2,4,50.0,2,3,66.7,0,0,,0,0.0,0.0,0,1,0,0,0
7,Arthur Masuaku,26.0,cd COD,LB,26-352,90,29,43,67.4,498,186,13,17,76.5,15,19,78.9,1,5,20.0,0,0.0,0.0,0,1,0,0,3
8,Aaron Cresswell,3.0,eng ENG,CB,30-314,90,28,40,70.0,710,425,4,5,80.0,17,21,81.0,7,12,58.3,0,0.0,0.0,1,1,1,1,4
9,Angelo Ogbonna,21.0,it ITA,CB,32-154,90,14,18,77.8,352,182,3,4,75.0,5,5,100.0,6,8,75.0,0,0.0,0.0,0,1,0,0,0
10,Fabián Balbuena,4.0,py PAR,CB,29-062,90,15,22,68.2,366,236,5,8,62.5,5,5,100.0,5,7,71.4,0,0.0,0.0,0,2,0,0,1
11,Vladimír Coufal,5.0,cz CZE,RB,28-063,90,21,38,55.3,373,213,12,16,75.0,5,9,55.6,4,8,50.0,1,0.1,0.1,1,5,1,1,2
12,Łukasz Fabiański,1.0,pl POL,GK,35-189,90,23,34,67.6,1055,933,3,3,100.0,5,5,100.0,15,26,57.7,0,0.0,0.0,0,2,0,0,0
13,13 Players,,,,,990,235,350,67.1,5189,2701,89,119,74.8,90,116,77.6,53,91,58.2,1,0.2,0.2,5,25,4,2,25
