,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Javier Hernández,17.0,mx MEX,"FW,RW",29-114,90,1,0,0,1,4,4,1,0,0,0,0,0,3,0,2,0.0
1,Marko Arnautović,7.0,at AUT,LW,28-157,65,0,0,0,1,1,0,6,0,1,0,0,0,2,0,0,
2,André Ayew,20.0,gh GHA,"RM,LW",27-280,25,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0.0
3,Michail Antonio,30.0,jm JAM,RW,27-179,27,0,0,0,0,0,0,1,3,0,0,0,0,1,0,3,0.0
4,Andy Carroll,9.0,eng ENG,FW,28-260,63,1,0,0,2,3,1,0,0,0,0,0,0,2,7,3,70.0
5,Aaron Cresswell,3.0,eng ENG,"LM,LB",27-282,90,0,0,0,1,1,0,11,0,3,0,0,0,4,1,1,50.0
6,Cheikhou Kouyaté,8.0,sn SEN,CM,27-276,90,0,0,0,1,3,1,0,3,4,0,0,0,6,2,1,66.7
7,Mark Noble,16.0,eng ENG,CM,30-138,90,0,0,0,1,2,0,1,1,3,0,0,0,12,0,1,0.0
8,Pablo Zabaleta,5.0,ar ARG,"RM,RB",32-250,90,0,0,0,0,0,0,2,4,1,0,0,0,4,2,3,40.0
9,Angelo Ogbonna,21.0,it ITA,CB,29-123,90,0,0,0,0,1,0,0,3,2,0,0,0,12,2,2,50.0
10,Winston Reid,2.0,nz NZL,CB,29-082,90,1,0,0,0,2,0,0,2,1,0,0,0,4,1,1,50.0
11,José Fonte,4.0,pt POR,CB,33-275,73,0,0,0,1,2,0,0,2,0,0,0,0,3,0,2,0.0
12,Arthur Masuaku,26.0,cd COD,LM,23-320,17,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,
13,Joe Hart,25.0,eng ENG,GK,30-157,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
14,14 Players,,,,,990,4,0,0,10,20,6,26,18,15,0,0,0,60,15,22,40.5
