,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Raúl Jiménez,9.0,mx MEX,FW,30-312,87,28,28,0,0,0,1,0,0,0,0,0,0,23,0,0
1,Fábio Silva,17.0,pt POR,FW,19-237,3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
2,Hwang Hee-chan,26.0,kr KOR,FW,26-046,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,Daniel Podence,10.0,pt POR,FW,26-143,75,44,43,1,0,0,1,0,0,0,0,0,0,35,0,4
4,João Moutinho,28.0,pt POR,CM,35-186,90,81,74,7,5,0,0,4,0,2,0,1,0,74,0,1
5,Rúben Neves,8.0,pt POR,CM,25-000,90,85,80,5,5,0,0,2,0,0,0,0,0,75,0,2
6,Leander Dendoncker,32.0,be BEL,CM,26-332,82,38,38,0,0,0,0,1,0,0,0,0,0,35,0,0
7,Francisco Trincão,11.0,pt POR,CM,22-074,8,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
8,Fernando Marçal,5.0,br BRA,WB,33-022,90,48,42,6,1,0,0,4,5,0,0,0,0,38,0,0
9,Jonny Castro,19.0,es ESP,WB,28-010,90,59,49,10,1,0,0,1,9,0,0,0,0,53,0,0
10,Romain Saïss,27.0,ma MAR,CB,31-352,90,67,64,3,3,0,2,0,0,0,0,0,0,53,0,1
11,Conor Coady,16.0,eng ENG,CB,29-016,90,64,63,1,1,0,0,0,0,0,0,0,0,59,0,0
12,Max Kilman,23.0,eng ENG,CB,24-294,90,73,72,1,1,0,0,0,0,0,0,0,0,63,0,1
13,José Sá,1.0,pt POR,GK,29-055,90,32,22,10,3,0,0,0,0,0,0,0,0,25,0,0
14,14 Players,,,,,990,630,586,44,20,0,4,12,14,2,0,1,0,541,0,9
