,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
13,2018-11-03,15:00 ,Premier League,Matchweek 11,Sat,Home,W,4,2,Burnley,2.4,1.1,63,"56,862",Pablo Zabaleta,4-1-4-1,Roger East,https://fbref.com/en/matches/e99cbd39/West-Ham-United-Burnley-November-3-2018-Premier-League,
14,2018-11-10,15:00 ,Premier League,Matchweek 12,Sat,Away,D,1,1,Huddersfield,1.7,1.1,56,"24,069",Pablo Zabaleta,4-1-4-1,Chris Kavanagh,https://fbref.com/en/matches/bbf296b3/Huddersfield-Town-West-Ham-United-November-10-2018-Premier-League,
15,2018-11-24,15:00 ,Premier League,Matchweek 13,Sat,Home,L,0,4,Manchester City,0.9,2.7,31,"56,886",Pablo Zabaleta,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/345e0f93/West-Ham-United-Manchester-City-November-24-2018-Premier-League,
16,2018-12-01,15:00 ,Premier League,Matchweek 14,Sat,Away,W,3,0,Newcastle Utd,2.5,1.0,41,"51,853",Mark Noble,4-4-2,Paul Tierney,https://fbref.com/en/matches/4e78a620/Newcastle-United-West-Ham-United-December-1-2018-Premier-League,
17,2018-12-04,19:45 ,Premier League,Matchweek 15,Tue,Home,W,3,1,Cardiff City,1.7,2.1,60,"56,811",Mark Noble,4-4-2,Graham Scott,https://fbref.com/en/matches/044b4b5a/West-Ham-United-Cardiff-City-December-4-2018-Premier-League,
18,2018-12-08,15:00 ,Premier League,Matchweek 16,Sat,Home,W,3,2,Crystal Palace,1.2,0.7,49,"56,995",Mark Noble,4-4-2,Anthony Taylor,https://fbref.com/en/matches/3b59adbe/West-Ham-United-Crystal-Palace-December-8-2018-Premier-League,
19,2018-12-15,17:30 ,Premier League,Matchweek 17,Sat,Away,W,2,0,Fulham,0.8,1.3,44,"24,081",Mark Noble,4-4-2,Mike Dean,https://fbref.com/en/matches/647e5834/Fulham-West-Ham-United-December-15-2018-Premier-League,
20,2018-12-22,15:00 ,Premier League,Matchweek 18,Sat,Home,L,0,2,Watford,2.0,2.3,52,"56,833",Mark Noble,4-4-2,Lee Mason,https://fbref.com/en/matches/1a9ca1ae/West-Ham-United-Watford-December-22-2018-Premier-League,
21,2018-12-27,19:45 ,Premier League,Matchweek 19,Thu,Away,W,2,1,Southampton,1.2,1.2,54,"31,654",Aaron Cresswell,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/697ac3ce/Southampton-West-Ham-United-December-27-2018-Premier-League,
22,2018-12-30,14:15 ,Premier League,Matchweek 20,Sun,Away,L,0,2,Burnley,0.8,2.7,57,"20,933",Mark Noble,4-4-2,David Coote,https://fbref.com/en/matches/ac412bcf/Burnley-West-Ham-United-December-30-2018-Premier-League,
23,2019-01-02,19:45 ,Premier League,Matchweek 21,Wed,Home,D,2,2,Brighton,0.8,0.7,55,"59,870",Pablo Zabaleta,4-4-2,Chris Kavanagh,https://fbref.com/en/matches/49b9ddde/West-Ham-United-Brighton-and-Hove-Albion-January-2-2019-Premier-League,
25,2019-01-12,12:30 ,Premier League,Matchweek 22,Sat,Home,W,1,0,Arsenal,0.6,0.7,42,"59,946",Mark Noble,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/3e57e4cd/West-Ham-United-Arsenal-January-12-2019-Premier-League,
26,2019-01-19,15:00 ,Premier League,Matchweek 23,Sat,Away,L,0,2,Bournemouth,1.1,1.1,61,"10,495",Mark Noble,4-2-3-1,Simon Hooper,https://fbref.com/en/matches/6e73b274/Bournemouth-West-Ham-United-January-19-2019-Premier-League,
28,2019-01-29,19:45 ,Premier League,Matchweek 24,Tue,Away,L,0,3,Wolves,0.2,2.2,45,"31,122",Mark Noble,4-4-2,David Coote,https://fbref.com/en/matches/d8569596/Wolverhampton-Wanderers-West-Ham-United-January-29-2019-Premier-League,
29,2019-02-04,20:00 ,Premier League,Matchweek 25,Mon,Home,D,1,1,Liverpool,0.8,1.1,27,"59,903",Mark Noble,4-1-4-1,Kevin Friend,https://fbref.com/en/matches/e695579a/West-Ham-United-Liverpool-February-4-2019-Premier-League,
30,2019-02-09,15:00 ,Premier League,Matchweek 26,Sat,Away,D,1,1,Crystal Palace,1.7,2.6,42,"25,552",Mark Noble,4-1-4-1,Craig Pawson,https://fbref.com/en/matches/0194fea4/Crystal-Palace-West-Ham-United-February-9-2019-Premier-League,
31,2019-02-22,19:45 ,Premier League,Matchweek 27,Fri,Home,W,3,1,Fulham,2.4,1.3,55,"59,950",Mark Noble,4-1-4-1,Lee Mason,https://fbref.com/en/matches/698db309/West-Ham-United-Fulham-February-22-2019-Premier-League,
32,2019-02-27,20:00 ,Premier League,Matchweek 28,Wed,Away,L,0,1,Manchester City,0.4,3.5,25,"53,528",Andy Carroll,4-2-3-1,Stuart Attwell,https://fbref.com/en/matches/db370521/Manchester-City-West-Ham-United-February-27-2019-Premier-League,
33,2019-03-02,17:30 ,Premier League,Matchweek 29,Sat,Home,W,2,0,Newcastle Utd,2.0,1.1,56,"59,910",Mark Noble,4-1-4-1,Chris Kavanagh,https://fbref.com/en/matches/7d4fcb12/West-Ham-United-Newcastle-United-March-2-2019-Premier-League,
34,2019-03-09,15:00 ,Premier League,Matchweek 30,Sat,Away,L,0,2,Cardiff City,0.3,3.5,70,"32,458",Mark Noble,4-1-4-1,Graham Scott,https://fbref.com/en/matches/1ad3de71/Cardiff-City-West-Ham-United-March-9-2019-Premier-League,
35,2019-03-16,15:00 ,Premier League,Matchweek 31,Sat,Home,W,4,3,Huddersfield,1.7,1.0,64,"59,931",Mark Noble,4-1-4-1,Jonathan Moss,https://fbref.com/en/matches/879fa3c2/West-Ham-United-Huddersfield-Town-March-16-2019-Premier-League,
36,2019-03-30,17:30 ,Premier League,Matchweek 32,Sat,Home,L,0,2,Everton,0.1,1.8,49,"59,988",Aaron Cresswell,4-4-2,Paul Tierney,https://fbref.com/en/matches/7971b1a6/West-Ham-United-Everton-March-30-2019-Premier-League,
37,2019-04-08,20:00 ,Premier League,Matchweek 33,Mon,Away,L,0,2,Chelsea,0.6,1.9,47,"40,537",Mark Noble,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/5c469753/Chelsea-West-Ham-United-April-8-2019-Premier-League,
38,2019-04-13,17:30 ,Premier League,Matchweek 34,Sat,Away,L,1,2,Manchester Utd,1.4,2.5,57,"74,478",Mark Noble,4-1-4-1,Graham Scott,https://fbref.com/en/matches/a5ed2a65/Manchester-United-West-Ham-United-April-13-2019-Premier-League,
39,2019-04-20,15:00 ,Premier League,Matchweek 35,Sat,Home,D,2,2,Leicester City,1.2,0.9,49,"59,960",Mark Noble,4-1-4-1,Lee Probert,https://fbref.com/en/matches/2e2b870b/West-Ham-United-Leicester-City-April-20-2019-Premier-League,
40,2019-04-27,12:30 ,Premier League,Matchweek 36,Sat,Away,W,1,0,Tottenham,1.1,1.6,38,"60,043",Mark Noble,4-1-4-1,Anthony Taylor,https://fbref.com/en/matches/787eb54d/Tottenham-Hotspur-West-Ham-United-April-27-2019-Premier-League,
41,2019-05-04,15:00 ,Premier League,Matchweek 37,Sat,Home,W,3,0,Southampton,1.9,0.5,56,"59,961",Mark Noble,4-1-4-1,Stuart Attwell,https://fbref.com/en/matches/11aacbe5/West-Ham-United-Southampton-May-4-2019-Premier-League,
42,2019-05-12,15:00 ,Premier League,Matchweek 38,Sun,Away,W,4,1,Watford,3.1,2.2,51,"20,067",Mark Noble,4-1-4-1,Chris Kavanagh,https://fbref.com/en/matches/db4d7668/Watford-West-Ham-United-May-12-2019-Premier-League,
