,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Raúl Jiménez,9.0,mx MEX,FW,30-109,90,25,23,2,0,1,1,0,0,0,0,0,0,21,0,2
1,Adama Traoré,37.0,es ESP,"LW,RM",25-209,90,39,39,0,0,0,1,5,0,0,0,0,0,29,0,2
2,Francisco Trincão,11.0,pt POR,RW,21-236,83,28,26,2,1,0,1,4,0,1,0,1,0,23,0,1
3,Rayan Aït Nouri,3.0,dz ALG,LM,20-077,7,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
4,Fernando Marçal,5.0,br BRA,"LM,LB",32-184,90,75,61,13,0,0,0,10,13,0,0,0,0,57,1,1
5,João Moutinho,28.0,pt POR,CM,34-348,71,40,35,5,3,1,2,1,0,2,0,1,0,33,0,0
6,Leander Dendoncker,32.0,be BEL,CM,26-129,19,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
7,Rúben Neves,8.0,pt POR,CM,24-162,90,75,71,4,2,3,4,5,0,2,0,1,0,59,0,2
8,Nélson Semedo,22.0,pt POR,"RM,RB",27-279,90,66,54,12,0,0,0,8,12,0,0,0,0,50,0,2
9,Romain Saïss,27.0,ma MAR,CB,31-149,83,58,55,2,1,0,1,1,1,0,0,0,0,47,1,0
10,Fábio Silva,17.0,pt POR,FW,19-034,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Conor Coady,16.0,eng ENG,CB,28-178,90,47,47,0,0,0,0,0,0,0,0,0,0,39,0,0
12,Max Kilman,23.0,eng ENG,CB,24-091,90,54,52,2,0,0,0,1,2,0,0,0,0,48,0,1
13,José Sá,1.0,pt POR,GK,28-217,90,19,15,4,0,0,0,0,0,0,0,0,0,17,0,0
14,14 Players,,,,,990,539,491,46,7,5,10,35,28,5,0,3,0,434,2,11
