,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
25,2012-03-03,,Premier League,Matchweek 27,Sat,Home,L,1,2,Arsenal,,"44,922",,4-4-2,Mark Halsey,https://fbref.com/en/matches/49e9562c/Liverpool-Arsenal-March-3-2012-Premier-League,
26,2012-03-10,,Premier League,Matchweek 28,Sat,Away,L,0,1,Sunderland,,"41,661",,4-3-3,Anthony Taylor,https://fbref.com/en/matches/217af592/Sunderland-Liverpool-March-10-2012-Premier-League,
27,2012-03-13,,Premier League,Matchweek 26,Tue,Home,W,3,0,Everton,,"44,921",,4-4-2,Phil Dowd,https://fbref.com/en/matches/3b0c4f2d/Merseyside-Derby-Liverpool-Everton-March-13-2012-Premier-League,
28,2012-03-21,,Premier League,Matchweek 29,Wed,Away,L,2,3,QPR,,"18,033",,4-1-4-1,Howard Webb,https://fbref.com/en/matches/bf0bb671/Queens-Park-Rangers-Liverpool-March-21-2012-Premier-League,
29,2012-03-24,,Premier League,Matchweek 30,Sat,Home,L,1,2,Wigan Athletic,,"44,431",,4-1-4-1,Lee Mason,https://fbref.com/en/matches/c00529bf/Liverpool-Wigan-Athletic-March-24-2012-Premier-League,
30,2012-04-01,,Premier League,Matchweek 31,Sun,Away,L,0,2,Newcastle Utd,,"52,363",,4-3-3,Martin Atkinson,https://fbref.com/en/matches/219b49a0/Newcastle-United-Liverpool-April-1-2012-Premier-League,
31,2012-04-07,,Premier League,Matchweek 32,Sat,Home,D,1,1,Aston Villa,,"44,321",,4-4-1-1,Michael Oliver,https://fbref.com/en/matches/59d0ffb4/Liverpool-Aston-Villa-April-7-2012-Premier-League,
32,2012-04-10,,Premier League,Matchweek 33,Tue,Away,W,3,2,Blackburn,,"23,571",,4-5-1,Anthony Taylor,https://fbref.com/en/matches/2fa737e9/Blackburn-Rovers-Liverpool-April-10-2012-Premier-League,
33,2012-04-22,,Premier League,Matchweek 35,Sun,Home,L,0,1,West Brom,,"43,660",,4-4-2,Neil Swarbrick,https://fbref.com/en/matches/bcf04b56/Liverpool-West-Bromwich-Albion-April-22-2012-Premier-League,
34,2012-04-28,,Premier League,Matchweek 36,Sat,Away,W,3,0,Norwich City,,"26,819",,4-5-1,Mark Halsey,https://fbref.com/en/matches/15f36f5c/Norwich-City-Liverpool-April-28-2012-Premier-League,
35,2012-05-01,,Premier League,Matchweek 34,Tue,Home,L,0,1,Fulham,,"40,106",,4-2-3-1,Lee Probert,https://fbref.com/en/matches/739765a1/Liverpool-Fulham-May-1-2012-Premier-League,
36,2012-05-08,,Premier League,Matchweek 37,Tue,Home,W,4,1,Chelsea,,"40,721",,4-4-2,Kevin Friend,https://fbref.com/en/matches/7abdb570/Liverpool-Chelsea-May-8-2012-Premier-League,
37,2012-05-13,,Premier League,Matchweek 38,Sun,Away,L,0,1,Swansea City,,"20,605",,4-4-2,Mark Halsey,https://fbref.com/en/matches/c0e5c970/Swansea-City-Liverpool-May-13-2012-Premier-League,
