,num,joueur
0,,Ron Vlaar
1,,Ashley Westwood
2,,Andreas Weimann
3,,Barry Bannan
4,,Matthew Lowton
5,,Christian Benteke
6,,Stephen Ireland
7,,Gabriel Agbonlahor
8,,Joe Bennett
9,,
10,,Shay Given
