,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Chris Wood,39.0,nz NZL,FW,31-066,62,9,9,0,0,1,1,0,0,0,0,0,0,5,0,0
1,André Ayew,34.0,gh GHA,FW,33-056,28,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0
2,Gustavo Scarpa,31.0,br BRA,LW,29-037,55,9,7,2,0,0,1,1,2,0,0,0,0,7,0,0
3,Emmanuel Dennis,25.0,ng NGA,LW,25-088,35,12,11,0,0,0,0,2,0,0,0,0,0,7,1,1
4,Brennan Johnson,20.0,wls WAL,RW,21-264,90,18,17,1,0,0,0,2,1,0,0,0,0,9,0,0
5,Morgan Gibbs-White,10.0,eng ENG,AM,23-015,90,39,30,8,2,0,0,6,0,4,1,2,0,23,1,3
6,Orel Mangala,5.0,be BEL,DM,24-330,55,23,23,0,0,0,0,0,0,0,0,0,0,19,0,1
7,Jonjo Shelvey,6.0,eng ENG,DM,30-349,35,24,24,0,0,0,0,1,0,0,0,0,0,19,0,0
8,Remo Freuler,23.0,ch SUI,DM,30-302,90,36,36,0,0,0,0,0,0,0,0,0,0,27,0,0
9,Renan Lodi,32.0,br BRA,LB,24-309,90,56,46,10,3,0,0,2,7,0,0,0,0,41,0,1
10,Scott McKenna,26.0,sct SCO,CB,26-091,6,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
11,Joe Worrall,4.0,eng ENG,CB,26-032,84,70,68,2,1,0,1,0,1,0,0,0,0,60,0,0
12,Willy Boly,30.0,ci CIV,CB,32-008,6,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
13,Felipe,38.0,br BRA,CB,33-271,84,58,57,1,1,0,1,0,0,0,0,0,0,52,0,0
14,Serge Aurier,24.0,ci CIV,RB,30-049,90,48,34,14,1,0,0,2,13,0,0,0,0,35,0,0
15,Keylor Navas,12.0,cr CRC,GK,36-058,90,44,30,13,1,0,0,0,0,0,0,0,0,31,1,0
16,16 Players,,,,,990,456,401,52,9,1,4,16,24,4,1,2,0,341,3,6
