,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Chris Wood,39.0,nz NZL,FW,31-066,62,5,9,55.6,101,6,2,4,50.0,1,3,33.3,1,1,100.0,0,0.1,0.0,1,1,0,0,0
1,André Ayew,34.0,gh GHA,FW,33-056,28,2,2,100.0,18,5,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2,Gustavo Scarpa,31.0,br BRA,LW,29-037,55,7,9,77.8,140,45,2,3,66.7,4,5,80.0,1,1,100.0,0,0.0,0.0,0,2,0,0,2
3,Emmanuel Dennis,25.0,ng NGA,LW,25-088,35,7,12,58.3,115,1,5,6,83.3,1,3,33.3,1,1,100.0,0,0.0,0.0,0,0,0,0,0
4,Brennan Johnson,20.0,wls WAL,RW,21-264,90,9,18,50.0,128,39,4,8,50.0,5,9,55.6,0,0,,0,0.1,0.1,1,1,1,1,1
5,Morgan Gibbs-White,10.0,eng ENG,AM,23-015,90,23,39,59.0,338,123,14,17,82.4,8,12,66.7,1,6,16.7,0,0.0,0.1,0,5,1,0,6
6,Orel Mangala,5.0,be BEL,DM,24-330,55,19,23,82.6,351,102,5,5,100.0,13,16,81.3,1,1,100.0,0,0.0,0.0,0,0,0,0,0
7,Jonjo Shelvey,6.0,eng ENG,DM,30-349,35,19,24,79.2,478,222,6,7,85.7,7,8,87.5,6,8,75.0,0,0.2,0.1,2,6,3,1,5
8,Remo Freuler,23.0,ch SUI,DM,30-302,90,27,36,75.0,372,102,15,17,88.2,10,14,71.4,1,3,33.3,0,0.0,0.0,0,3,0,0,5
9,Renan Lodi,32.0,br BRA,LB,24-309,90,41,56,73.2,752,231,16,19,84.2,21,27,77.8,4,9,44.4,0,0.0,0.1,1,3,2,1,2
10,Scott McKenna,26.0,sct SCO,CB,26-091,6,1,3,33.3,32,3,0,0,,0,1,0.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
11,Joe Worrall,4.0,eng ENG,CB,26-032,84,60,70,85.7,1282,417,21,24,87.5,29,34,85.3,9,11,81.8,0,0.0,0.0,0,1,0,0,0
12,Willy Boly,30.0,ci CIV,CB,32-008,6,3,5,60.0,68,0,0,0,,2,3,66.7,1,2,50.0,0,0.0,0.0,0,0,0,0,0
13,Felipe,38.0,br BRA,CB,33-271,84,52,58,89.7,1057,312,18,20,90.0,26,26,100.0,8,11,72.7,0,0.0,0.0,0,1,0,0,0
14,Serge Aurier,24.0,ci CIV,RB,30-049,90,35,48,72.9,532,214,22,24,91.7,10,17,58.8,2,5,40.0,0,0.1,0.0,1,1,2,1,3
15,Keylor Navas,12.0,cr CRC,GK,36-058,90,31,44,70.5,777,549,5,5,100.0,18,18,100.0,8,20,40.0,0,0.0,0.0,0,0,0,0,0
16,16 Players,,,,,990,341,456,74.8,6541,2371,137,161,85.1,155,196,79.1,45,81,55.6,0,0.5,0.4,6,24,9,4,24
