,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Harry Kane,10.0,eng ENG,FW,29-107,90,28,25,3,0,0,0,1,2,0,0,0,0,21,0,1
1,Richarlison,9.0,br BRA,LW,25-186,68,20,19,1,0,1,1,0,0,0,0,0,0,17,0,0
2,Yves Bissouma,38.0,ml MLI,CM,26-074,22,18,18,0,0,0,0,0,0,0,0,0,0,18,0,0
3,Dejan Kulusevski,21.0,se SWE,"RW,FW",22-201,89,33,31,2,0,0,0,4,0,2,0,0,0,25,0,2
4,Lucas Moura,27.0,br BRA,FW,30-091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Ivan Perišić,14.0,hr CRO,"LM,WB",33-283,90,60,47,13,0,0,1,13,6,7,7,0,0,36,0,4
6,Rodrigo Bentancur,30.0,uy URU,CM,25-140,90,52,48,4,0,0,0,1,2,0,0,0,0,37,0,1
7,Pierre Højbjerg,5.0,dk DEN,CM,27-099,90,70,67,3,2,0,1,1,1,0,0,0,0,59,0,2
8,Emerson,12.0,br BRA,RM,23-302,56,44,37,7,0,0,1,1,7,0,0,0,0,31,0,3
9,Matt Doherty,2.0,ie IRL,"WB,RM",30-300,34,20,16,4,0,0,0,2,4,0,0,0,0,14,0,0
10,Ben Davies,33.0,wls WAL,CB,29-202,90,78,68,10,4,0,0,1,6,0,0,0,0,69,0,1
11,Clément Lenglet,34.0,fr FRA,CB,27-148,56,57,56,1,1,0,1,0,0,0,0,0,0,48,0,0
12,Davinson Sánchez,6.0,co COL,CB,26-153,34,20,19,1,1,0,0,1,0,0,0,0,0,18,0,0
13,Eric Dier,15.0,eng ENG,CB,28-301,90,79,79,0,0,0,1,3,0,0,0,0,0,67,0,1
14,Hugo Lloris,1.0,fr FRA,GK,35-321,90,25,20,5,0,0,0,0,0,0,0,0,0,18,0,0
15,15 Players,,,,,990,604,550,54,8,1,6,28,28,9,7,0,0,478,0,15
