,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Jamie Vardy,9.0,eng ENG,FW,31-020,90,21,0,1,3,17,5,20,1,0,0.0,1,100.0,6,24,5,0,1,1,0,1,15,5
1,Demarai Gray,7.0,jm JAM,"LW,AM,RW",21-217,74,24,0,2,11,12,1,24,5,2,40.0,3,60.0,14,85,33,2,2,1,2,3,15,4
2,Kelechi Iheanacho,8.0,ng NGA,AM,21-120,16,9,0,2,6,2,1,9,0,0,,0,,7,31,3,0,0,0,0,0,5,0
3,Marc Albrighton,11.0,eng ENG,"RW,LW,WB",28-074,90,66,1,14,31,23,1,66,4,3,75.0,1,25.0,32,168,49,1,1,0,0,2,39,10
4,Shinji Okazaki,20.0,jp JPN,AM,31-290,57,26,1,4,14,10,0,26,3,1,33.3,2,66.7,13,151,47,1,1,0,1,1,22,3
5,Fousseni Diabaté,33.0,ml MLI,"AM,RW",22-105,33,17,0,2,7,8,0,17,0,0,,0,,8,41,9,0,0,0,0,1,14,2
6,Matty James,22.0,eng ENG,"DM,CM",26-193,90,56,4,18,34,5,1,56,2,1,50.0,1,50.0,20,121,66,1,1,0,1,1,34,1
7,Wilfred Ndidi,25.0,ng NGA,"DM,CM",21-046,90,59,1,18,35,6,1,59,1,1,100.0,0,0.0,24,134,45,0,2,0,0,1,36,2
8,Ben Chilwell,3.0,eng ENG,"LB,WB",21-041,90,72,3,20,35,18,0,72,1,0,0.0,1,100.0,20,137,48,2,0,0,2,3,41,8
9,Harry Maguire,15.0,eng ENG,CB,24-332,90,68,10,41,24,4,1,68,0,0,,0,,33,317,220,4,2,0,1,1,40,0
10,Aleksandar Dragović,16.0,at AUT,CB,26-331,90,59,4,33,27,0,0,59,0,0,,0,,25,209,152,0,0,0,1,0,32,1
11,Daniel Amartey,18.0,gh GHA,RB,23-041,73,72,3,23,36,13,0,72,2,2,100.0,0,0.0,25,183,97,1,0,0,0,1,38,0
12,Christian Fuchs,28.0,at AUT,"CB,RB",31-299,17,10,0,2,3,5,0,10,0,0,,0,,4,33,26,1,0,0,0,0,5,0
13,Kasper Schmeichel,1.0,dk DEN,GK,31-087,90,43,35,42,1,0,0,43,0,0,,0,,24,185,119,0,0,0,0,0,17,0
14,14 Players,,,,,990,602,62,222,267,123,11,601,19,10,52.6,9,47.4,255,1819,919,13,10,2,8,15,353,36
