,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Wilfried Zaha,11.0,ci CIV,FW,29-186,90,3,0,1,1,1,0,2,0.0,2,1,0,1,0,3,0,0
1,Jean-Philippe Mateta,14.0,fr FRA,FW,24-321,70,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2,Odsonne Édouard,22.0,fr FRA,"LM,FW",24-119,20,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0
3,Eberechi Eze,10.0,eng ENG,CM,23-320,77,3,1,2,0,1,1,1,100.0,0,0,0,0,2,5,0,0
4,Jeffrey Schlupp,15.0,gh GHA,CM,29-143,13,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,0
5,Luka Milivojević,4.0,rs SRB,CM,31-038,77,1,0,1,0,0,1,1,100.0,0,0,0,0,2,3,0,0
6,Christian Benteke,20.0,be BEL,FW,31-163,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,Conor Gallagher,23.0,eng ENG,"CM,RM",22-098,90,0,0,0,0,0,0,0,,0,4,0,4,3,3,0,0
8,Tyrick Mitchell,3.0,eng ENG,LB,22-256,90,2,0,0,2,0,1,1,100.0,0,2,0,2,2,4,2,0
9,Marc Guéhi,6.0,eng ENG,CB,21-306,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,2,0
10,Joachim Andersen,16.0,dk DEN,CB,25-349,90,0,0,0,0,0,0,0,,0,2,2,0,1,1,4,0
11,Cheikhou Kouyaté,8.0,sn SEN,"CB,CM",32-145,90,2,2,0,1,1,0,0,,0,1,0,1,2,4,3,0
12,Nathaniel Clyne,17.0,eng ENG,RB,31-040,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
13,Jack Butland,1.0,eng ENG,GK,29-066,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,12,4,4,5,3,3,7,42.9,4,13,4,9,13,25,15,0
